id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	chromatids	len_min	len_mid	len_max	nb_seg	seg_len_mid	seg_len_min	seg_len_max	seg_start5	seg_start3	seg_stop5	seg_stop3	nb_snp	groupe	classe	LSB	LCO	LNCO	CutMin	CutMax	MaxNCO	MinNCO	midpoint	commande	Notes	CO_NCO
118	WT7	1500	SK1-MLH3	7	12	783530	784218	785350	786201	783873.75	785775.75	(6:2)_(4:4aCO)	2_nonsis	1133	1902	2670	2	1902	1132	2671	783530_785350	784218_786201	785350_823338	786201_823388	6	1	15	1	1	0	1	2	1	0	784825	                      graph_bin_annot3(12,782000,787000,c(3,4,5,6))	NA	CO
117	WT7	1500	SK1-MLH3	7	12	679600	679807	681851	682248	679703.5	682049.5	(6:2)_(4:4aCO)	2_nonsis	2045	2346	2647	2	2346	2044	2648	679600_681851	679807_682248	681851_783530	682248_784218	11	1	15	1	1	0	1	2	1	0	680877	                      graph_bin_annot3(12,678000,683000,c(3,4,7,8))	NA	CO
112	WT7	1500	SK1-MLH3	7	12	257917	258268	261101	261944	258092.5	261522.5	(6:2)_(4:4aCO)	2_nonsis	2834	3430	4026	2	3430	2833	4027	257917_261101	258268_261944	261101_498921	261944_500275	15	1	15	1	1	0	1	2	1	0	259808	                      graph_bin_annot3(12,256000,262000,c(5,6,7,8))	NA	CO
120	WT7	1500	SK1-MLH3	7	12	1012106	1012271	1012275	1013013	1012188.25	1012644.25	(2:6)_(4:4aCO)	2_nonsis	5	456	906	2	456	4	907	1012106_1012275	1012271_1013013	1012275_1058899	1013013_1078177	2	1	16	1	1	0	1	2	1	0	1012416	                      graph_bin_annot3(12,1011000,1014000,c(5,6,7,8))	NA	CO
114	WT7	1500	SK1-MLH3	7	12	570154	570676	570914	571412	570415	571163	(2:6)_(4:4aCO)	2_nonsis	239	748	1257	2	748	238	1258	570154_570914	570676_571412	570914_612183	571412_612238	2	1	16	1	1	0	1	2	1	0	570789	                      graph_bin_annot3(12,569000,572000,c(1,2,7,8))	NA	CO
111	WT7	1500	SK1-MLH3	7	12	173900	174679	174679	175552	174289.5	175115.5	(2:6)_(4:4aCO)	2_nonsis	1	826	1651	2	826	0	1652	173900_174679	174679_175552	174679_257917	175552_258268	1	1	16	1	1	0	1	2	1	0	174703	                      graph_bin_annot3(12,172000,176000,c(1,2,3,4))	NA	CO
109	WT7	1500	SK1-MLH3	7	12	85096	85263	85096	85263	85138	85221	(4:4aCO)	2_nonsis	0	83	166	1	0	0	0	85096	85263	89864	90629	0	1	100	1	1	0	1	1	0	0	85180	                      graph_bin_annot3(12,84000,86000,c(3,4,5,6))	NA	CO
113	WT7	1500	SK1-MLH3	7	12	498921	500275	498921	500275	499260	499936	(4:4aCO)	2_nonsis	0	676	1353	1	0	0	0	498921	500275	570154	570676	0	1	100	1	1	0	1	1	0	0	499598	                      graph_bin_annot3(12,497000,501000,c(1,2,5,6))	NA	CO
116	WT7	1500	SK1-MLH3	7	12	614604	616056	614604	616056	614967	615693	(4:4aCO)	2_nonsis	0	726	1451	1	0	0	0	614604	616056	679600	679807	0	1	100	1	1	0	1	1	0	0	615330	                      graph_bin_annot3(12,613000,617000,c(5,6,7,8))	NA	CO
119	WT7	1500	SK1-MLH3	7	12	823338	823388	823388	823394	823363	823391	(0:8)_(4:4)	2_sis	1	28	55	0	28	0	56	823338_823388	823388_823394	823388_1012106	823394_1012271	1	0	1	2	0	2	2	2	2	2	823377	                      graph_bin_annot3(12,822000,824000,c(1,2,5,6))	NA	NCO
121	WT7	1500	SK1-MLH3	7	13	26434	26922	26922	27948	26678	27435	06:02	1	1	757	1513	1	757	0	1514	26434_26922	26922_27948	26922_82357	27948_83128	1	1	10	1	0	1	1	1	1	1	27057	                      graph_bin_annot3(13,25000,28000,c(5,6))	NA	NCO
132	WT7	1500	SK1-MLH3	7	13	832356	832782	833149	833534	832569.25	833341.25	06:02	1	368	772	1177	1	772	367	1178	832356_833149	832782_833534	833149_912879	833534_913190	3	1	10	1	0	1	1	1	1	1	832955	                      graph_bin_annot3(13,831000,834000,c(1,2))	NA	NCO
124	WT7	1500	SK1-MLH3	7	13	231733	232390	233147	233569	232061.75	233357.75	06:02	1	758	1296	1835	1	1296	757	1836	231733_233147	232390_233569	233147_409643	233569_410660	5	1	10	1	0	1	1	1	1	1	232710	                      graph_bin_annot3(13,230000,234000,c(3,4))	NA	NCO
122	WT7	1500	SK1-MLH3	7	13	82357	83128	83176	83404	82742.25	83290.25	02:06	1	49	548	1046	1	548	48	1047	82357_83176	83128_83404	83176_140395	83404_140757	2	1	10.1	1	0	1	1	1	1	1	83016	                      graph_bin_annot3(13,81000,84000,c(1,2))	NA	NCO
133	WT7	1500	SK1-MLH3	7	13	912879	913190	914143	914575	913034.75	914358.75	02:06	1	954	1324	1695	1	1324	953	1696	912879_914143	913190_914575	914143_917493	914575_924431	7	1	10.1	1	0	1	1	1	1	1	913697	                      graph_bin_annot3(13,911000,915000,c(7,8))	NA	NCO
123	WT7	1500	SK1-MLH3	7	13	140395	140757	143613	144507	140576	144060	02:06	1	2857	3484	4111	1	3484	2856	4112	140395_143613	140757_144507	143613_231733	144507_232390	21	1	10.1	1	0	1	1	1	1	1	142318	                      graph_bin_annot3(13,139000,145000,c(7,8))	NA	NCO
128	WT7	1500	SK1-MLH3	7	13	622286	623348	623348	623868	622817	623608	(6:2)_(4:4aCO)	2_nonsis	1	791	1581	2	791	0	1582	622286_623348	623348_623868	623348_674283	623868_674833	1	1	15	1	1	0	1	2	1	0	623213	                      graph_bin_annot3(13,621000,624000,c(3,4,7,8))	NA	CO
129	WT7	1500	SK1-MLH3	7	13	674283	674833	676447	676883	674558	676665	(6:2)_(4:4aCO)	2_nonsis	1615	2107	2599	2	2107	1614	2600	674283_676447	674833_676883	676447_715145	676883_715643	10	1	15	1	1	0	1	2	1	0	675612	                      graph_bin_annot3(13,673000,677000,c(1,2,3,4))	NA	CO
125	WT7	1500	SK1-MLH3	7	13	409643	410660	410660	411358	410151.25	411009.25	(2:6)_(4:4aCO)	2_nonsis	1	858	1714	2	858	0	1715	409643_410660	410660_411358	410660_498745	411358_499738	1	1	16	1	1	0	1	2	1	0	410580	                      graph_bin_annot3(13,408000,412000,c(5,6,7,8))	NA	CO
126	WT7	1500	SK1-MLH3	7	13	498745	499738	500943	501060	499241.5	501001.5	(2:6)_(4:4aCO)	2_nonsis	1206	1760	2314	2	1760	1205	2315	498745_500943	499738_501060	500943_552364	501060_552464	5	1	16	1	1	0	1	2	1	0	500122	                      graph_bin_annot3(13,497000,502000,c(1,2,7,8))	NA	CO
130	WT7	1500	SK1-MLH3	7	13	715145	715643	716720	717629	715394.25	717174.25	(2:6)_(4:4aCO)	2_nonsis	1078	1780	2483	2	1780	1077	2484	715145_716720	715643_717629	716720_772718	717629_775628	13	1	16	1	1	0	1	2	1	0	716284	                      graph_bin_annot3(13,714000,718000,c(1,2,7,8))	NA	CO
131	WT7	1500	SK1-MLH3	7	13	772718	775628	772718	775628	773446	774900	(4:4aCO)	2_nonsis	0	1454	2909	1	0	0	0	772718	775628	832356	832782	0	1	100	1	1	0	1	1	0	0	774173	                      graph_bin_annot3(13,771000,776000,c(3,4,5,6))	NA	CO
127	WT7	1500	SK1-MLH3	7	13	552364	552464	552464	553241	552414.25	552852.25	(0:8)_(4:4)	2_sis	1	438	876	0	438	0	877	552364_552464	552464_553241	552464_622286	553241_623348	1	0	1	2	0	2	2	2	2	2	552633	                      graph_bin_annot3(13,551000,554000,c(5,6,7,8))	NA	NCO
136	WT7	1500	SK1-MLH3	7	14	174152	174334	174334	174642	174243	174488	02:06	1	1	245	489	1	245	0	490	174152_174334	174334_174642	174334_262513	174642_263352	1	1	10.1	1	0	1	1	1	1	1	174366	                      graph_bin_annot3(14,173000,175000,c(3,4))	NA	NCO
140	WT7	1500	SK1-MLH3	7	14	453937	454997	456876	457405	454466.75	457140.75	(2:6)_(4:4)_(2:6)_(4:4aCO)	2_nonsis	1880	2674	3467	4	1136_858_680	                      267_145_40	2004_1572_1319	453937_455264_456086_456876	454997_455941_456836_457405	455264_456086_456876_491385	455941_456836_457405_491900	7	1	12	1	1	0	1	1	0	0	455804	                      graph_bin_annot3(14,452000,458000,c(5,6,7,8))	NA	CO
134	WT7	1500	SK1-MLH3	7	14	24680	26355	27347	27917	25517.75	27631.75	(6:2)_(4:4aCO)	2_nonsis	993	2114	3236	2	2114	992	3237	24680_27347	26355_27917	27347_169290	27917_169390	5	1	15	1	1	0	1	2	1	0	26575	                      graph_bin_annot3(14,23000,28000,c(1,2,7,8))	NA	CO
138	WT7	1500	SK1-MLH3	7	14	300452	301067	301647	304122	300759.5	302884.5	(6:2)_(4:4aCO)	2_nonsis	581	2125	3669	2	2125	580	3670	300452_301647	301067_304122	301647_373134	304122_373632	3	1	15	1	1	0	1	2	1	0	301822	                      graph_bin_annot3(14,299000,305000,c(5,6,7,8))	NA	CO
135	WT7	1500	SK1-MLH3	7	14	169290	169390	169984	170569	169340.25	170276.25	(2:6)_(4:4aCO)	2_nonsis	595	936	1278	2	936	594	1279	169290_169984	169390_170569	169984_174152	170569_174334	9	1	16	1	1	0	1	2	1	0	169808	                      graph_bin_annot3(14,168000,171000,c(3,4,5,6))	NA	CO
144	WT7	1500	SK1-MLH3	7	14	761395	772254	761395	772254	764110	769539	(4:4aCO)	2_nonsis	0	5429	10858	1	0	0	0	761395	772254	772254	784333	0	1	100	1	1	0	1	1	0	0	766825	                      graph_bin_annot3(14,760000,773000,c(3,4,7,8))	NA	CO
139	WT7	1500	SK1-MLH3	7	14	373134	373632	373632	373766	373383	373699	(0:8)_(4:4)	2_sis	1	316	631	0	316	0	632	373134_373632	373632_373766	373632_453937	373766_454997	1	0	1	2	0	2	2	2	2	2	373541	                      graph_bin_annot3(14,372000,374000,c(1,2,5,6))	NA	NCO
141	WT7	1500	SK1-MLH3	7	14	491385	491900	494028	494033	491642.5	494030.5	(6:2)_(4:4)_(6:2)_(4:4)_(6:2a)_(4:4)	2_sis	2129	2388	2647	0	502_481_579_576_250	                      13_0_0_0_0	990_962_1158_1153_500	491385_491913_492375_492875_493533_494028	491900_492375_492875_493533_494028_494033	491913_492375_492875_493533_494028_629307	492375_492875_493533_494028_494033_629362	6	0	1	2	0	2	2	2	2	2	492837	                      graph_bin_annot3(14,490000,495000,c(3,4,5,6))	NA	NCO
142	WT7	1500	SK1-MLH3	7	14	629307	629362	629362	629398	629334.25	629380.25	(0:8)_(4:4)	2_sis	1	46	90	0	46	0	91	629307_629362	629362_629398	629362_704155	629398_704568	1	0	1	2	0	2	2	2	2	2	629357	                      graph_bin_annot3(14,628000,630000,c(1,2,7,8))	NA	NCO
143	WT7	1500	SK1-MLH3	7	14	704155	704568	707187	707509	704361.75	707347.75	(2:6)_(4:4)_(2:6a)_(4:4)_(6:2)_(4:4)	3	2620	2986	3353	0	270_683_152_733_1149	                      0_533_0_339_659	539_833_304_1127_1639	704155_704568_705227_705401_705870_707187	704568_704694_705401_705531_706528_707509	704568_705227_705401_705870_707187_761395	704694_705401_705531_706528_707509_772254	28	0	1	2	0	2	2	2	2	2	705855	                      graph_bin_annot3(14,703000,708000,c(1,2,5,6,7,8))	NA	NCO
137	WT7	1500	SK1-MLH3	7	14	262513	263352	263352	293080	262932.25	278216.25	(0:8)_(4:4aCO)	3	1	15284	30566	0	15284	0	30567	262513_263352	263352_293080	263352_300452	293080_301067	1	0	2	2	1	1	2	2	1	1	270574	                      graph_bin_annot3(14,261000,294000,c(1,2,3,4,7,8))	NA	CO
151	WT7	1500	SK1-MLH3	7	15	459840	460848	462628	462964	460344	462796	06:02	1	1781	2452	3123	1	2452	1780	3124	459840_462628	460848_462964	462628_532911	462964_544353	20	1	10	1	0	1	1	1	1	1	461570	                      graph_bin_annot3(15,458000,463000,c(1,2))	NA	NCO
147	WT7	1500	SK1-MLH3	7	15	131747	131858	131858	131948	131802.75	131902.75	02:06	1	1	100	200	1	100	0	201	131747_131858	131858_131948	131858_302113	131948_302844	1	1	10.1	1	0	1	1	1	1	1	131853	                      graph_bin_annot3(15,130000,132000,c(3,4))	NA	NCO
150	WT7	1500	SK1-MLH3	7	15	385112	385189	385189	385320	385150.5	385254.5	02:06	1	1	104	207	1	104	0	208	385112_385189	385189_385320	385189_459840	385320_460848	1	1	10.1	1	0	1	1	1	1	1	385203	                      graph_bin_annot3(15,384000,386000,c(3,4))	NA	NCO
161	WT7	1500	SK1-MLH3	7	15	986451	987409	989365	992008	986930.25	990686.25	02:06	1	1957	3756	5556	1	3756	1956	5557	986451_989365	987409_992008	989365_1069905	992008_1091291	8	1	10.1	1	0	1	1	1	1	1	988808	                      graph_bin_annot3(15,985000,993000,c(5,6))	NA	NCO
153	WT7	1500	SK1-MLH3	7	15	589633	589825	592976	593587	589729.25	593281.25	(6:2)_(4:4aCO)	2_nonsis	3152	3552	3953	2	3552	3151	3954	589633_592976	589825_593587	592976_621528	593587_621550	22	1	15	1	1	0	1	2	1	0	591505	                      graph_bin_annot3(15,588000,594000,c(1,2,7,8))	NA	CO
158	WT7	1500	SK1-MLH3	7	15	780477	780674	781159	781222	780575.5	781190.5	(2:6)_(4:4aCO)	2_nonsis	486	615	744	2	615	485	745	780477_781159	780674_781222	781159_955486	781222_956880	4	1	16	1	1	0	1	2	1	0	780883	                      graph_bin_annot3(15,779000,782000,c(1,2,3,4))	NA	CO
148	WT7	1500	SK1-MLH3	7	15	302113	302844	303067	303991	302478.75	303528.75	(2:6)_(4:4aCO)	2_nonsis	224	1050	1877	2	1050	223	1878	302113_303067	302844_303991	303067_345029	303991_345052	2	1	16	1	1	0	1	2	1	0	303004	                      graph_bin_annot3(15,301000,304000,c(1,2,5,6))	NA	CO
155	WT7	1500	SK1-MLH3	7	15	681208	682254	685474	686417	681731.25	685945.25	(2:6)_(4:4aCO)	2_nonsis	3221	4214	5208	2	4214	3220	5209	681208_685474	682254_686417	685474_712214	686417_712725	21	1	16	1	1	0	1	2	1	0	683838	                      graph_bin_annot3(15,680000,687000,c(1,2,3,4))	NA	CO
152	WT7	1500	SK1-MLH3	7	15	532911	544353	546123	547180	538631.75	546651.75	(2:6)_(4:4aCO)	2_nonsis	1771	8020	14268	2	8020	1770	14269	532911_546123	544353_547180	546123_589633	547180_589825	12	1	16	1	1	0	1	2	1	0	542642	                      graph_bin_annot3(15,531000,548000,c(3,4,7,8))	NA	CO
159	WT7	1500	SK1-MLH3	7	15	955486	956880	955486	956880	955835	956531	(4:4aCO)	2_nonsis	0	696	1393	1	0	0	0	955486	956880	970186	970207	0	1	100	1	1	0	1	1	0	0	956183	                      graph_bin_annot3(15,954000,957000,c(1,2,7,8))	NA	CO
145	WT7	1500	SK1-MLH3	7	15	35915	39866	35915	39866	36903	38878	(4:4aCO)	2_nonsis	0	1975	3950	1	0	0	0	35915	39866	80920	86817	0	1	100	1	1	0	1	1	0	0	37891	                      graph_bin_annot3(15,34000,40000,c(1,2,5,6))	NA	CO
149	WT7	1500	SK1-MLH3	7	15	345029	345052	345064	345081	345040.5	345072.5	(0:8)_(4:4)	2_sis	13	32	51	0	32	12	52	345029_345064	345052_345081	345064_385112	345081_385189	3	0	1	2	0	2	2	2	2	2	345057	                      graph_bin_annot3(15,344000,346000,c(3,4,5,6))	NA	NCO
154	WT7	1500	SK1-MLH3	7	15	621528	621550	622446	622485	621539.25	622465.25	(0:8)_(4:4)_(2:6)_(4:4)	2_sis	897	926	956	0	15_826_86	                      0_786_30	30_866_141	621528_621550_622344_622446	621550_621558_622416_622485	621550_622344_622446_681208	621558_622416_622485_682254	26	0	1	2	0	2	2	2	2	2	622002	                      graph_bin_annot3(15,620000,623000,c(1,2,5,6))	NA	NCO
156	WT7	1500	SK1-MLH3	7	15	712214	712725	712725	713640	712469.5	713182.5	(0:8)_(4:4)	2_sis	1	713	1425	0	713	0	1426	712214_712725	712725_713640	712725_752865	713640_754180	1	0	1	2	0	2	2	2	2	2	712826	                      graph_bin_annot3(15,711000,714000,c(3,4,5,6))	NA	NCO
160	WT7	1500	SK1-MLH3	7	15	970186	970207	970207	970228	970196.5	970217.5	(0:8)_(4:4)	2_sis	1	21	41	0	21	0	42	970186_970207	970207_970228	970207_986451	970228_987409	1	0	1	2	0	2	2	2	2	2	970207	                      graph_bin_annot3(15,969000,971000,c(5,6,7,8))	NA	NCO
146	WT7	1500	SK1-MLH3	7	15	80920	86817	89588	90174	83868.75	89880.75	(2:6)_(4:4aCO)_(6:2)_(4:4a)	3	2772	6012	9253	0	3724_1351_937	                      527_817_359	6922_1885_1515	80920_87344_88659_89588	86817_87842_89229_90174	87344_88659_89588_131747	87842_89229_90174_131858	17	0	2	2	1	1	2	2	1	1	86875	                      graph_bin_annot3(15,79000,91000,c(1,2,5,6,7,8))	NA	CO
157	WT7	1500	SK1-MLH3	7	15	752865	754180	755735	756913	753522.25	756324.25	(4:4aCO)_(2:6)_(4:4CO)	2_nonsis	1556	2802	4047	0	756_2046	                      0_1359	1511_2733	752865_754180_755735	754180_754376_756913	754180_755735_780477	754376_756913_780674	14	0	3	1	0	1	2	2	2	2	754923	                      graph_bin_annot3(15,751000,757000,c(1,2,3,4))	NA	NCO
180	WT7	1500	SK1-MLH3	7	16	921352	921475	921661	921737	921413.25	921699.25	06:02	1	187	286	384	1	286	186	385	921352_921661	921475_921737	921661_942354	921737_948066	5	1	10	1	0	1	1	1	1	1	921556	                      graph_bin_annot3(16,920000,922000,c(1,2))	NA	NCO
162	WT7	1500	SK1-MLH3	7	16	47425	48109	48349	49213	47767	48781	06:02	1	241	1014	1787	1	1014	240	1788	47425_48349	48109_49213	48349_68225	49213_68564	3	1	10	1	0	1	1	1	1	1	48274	                      graph_bin_annot3(16,46000,50000,c(7,8))	NA	NCO
168	WT7	1500	SK1-MLH3	7	16	263263	263569	265153	266023	263416	265588	06:02	1	1585	2172	2759	1	2172	1584	2760	263263_265153	263569_266023	265153_308578	266023_308669	7	1	10	1	0	1	1	1	1	1	264502	                      graph_bin_annot3(16,262000,267000,c(5,6))	NA	NCO
166	WT7	1500	SK1-MLH3	7	16	227402	227980	227980	228661	227690.75	228320.75	02:06	1	1	630	1258	1	630	0	1259	227402_227980	227980_228661	227980_238578	228661_238781	1	1	10.1	1	0	1	1	1	1	1	228006	                      graph_bin_annot3(16,226000,229000,c(3,4))	NA	NCO
176	WT7	1500	SK1-MLH3	7	16	752508	753173	753640	754681	752840.5	754160.5	02:06	1	468	1320	2172	1	1320	467	2173	752508_753640	753173_754681	753640_816544	754681_822297	3	1	10.1	1	0	1	1	1	1	1	753501	                      graph_bin_annot3(16,751000,755000,c(1,2))	NA	NCO
178	WT7	1500	SK1-MLH3	7	16	837622	840263	840759	841449	838942.25	841104.25	02:06	1	497	2162	3826	1	2162	496	3827	837622_840759	840263_841449	840759_912822	841449_918199	3	1	10.1	1	0	1	1	1	1	1	840023	                      graph_bin_annot3(16,836000,842000,c(7,8))	NA	NCO
169	WT7	1500	SK1-MLH3	7	16	308578	308669	309585	309787	308623.75	309685.75	(4:4aCO)_(2:6)_(4:4a)	2_nonsis	917	1062	1208	3	772_290	                      537_0	1007_581	308578_309206_309585	308669_309585_309787	309206_309585_422802	309585_309787_425481	10	1	12	1	1	0	1	1	0	0	309155	                      graph_bin_annot3(16,307000,310000,c(3,4,7,8))	NA	CO
173	WT7	1500	SK1-MLH3	7	16	676149	676954	677796	677836	676551.75	677815.75	(6:2)_(4:4aCO)_(6:2)_(4:4a)	2_nonsis	843	1264	1686	4	936_262_66	                      306_0_12	1567_524_120	676149_677260_677716_677796	676954_677716_677784_677836	677260_677716_677796_684375	677716_677784_677836_684479	8	1	12	1	1	0	1	1	0	0	677184	                      graph_bin_annot3(16,675000,678000,c(1,2,3,4))	NA	CO
164	WT7	1500	SK1-MLH3	7	16	138203	138394	138394	140178	138298.25	139286.25	(6:2)_(4:4aCO)	2_nonsis	1	988	1974	2	988	0	1975	138203_138394	138394_140178	138394_183482	140178_199138	1	1	15	1	1	0	1	2	1	0	138792	                      graph_bin_annot3(16,137000,141000,c(1,2,7,8))	NA	CO
170	WT7	1500	SK1-MLH3	7	16	422802	425481	427130	427708	424141.25	427419.25	(6:2)_(4:4aCO)	2_nonsis	1650	3278	4905	2	3278	1649	4906	422802_427130	425481_427708	427130_533286	427708_533561	10	1	15	1	1	0	1	2	1	0	425780	                      graph_bin_annot3(16,421000,428000,c(5,6,7,8))	NA	CO
177	WT7	1500	SK1-MLH3	7	16	816544	822297	822514	822892	819420.75	822702.75	(6:2)_(4:4aCO)	2_nonsis	218	3282	6347	2	3282	217	6348	816544_822514	822297_822892	822514_837622	822892_840263	3	1	15	1	1	0	1	2	1	0	821062	                      graph_bin_annot3(16,815000,823000,c(1,2,3,4))	NA	CO
171	WT7	1500	SK1-MLH3	7	16	533286	533561	534581	535611	533423.75	535095.75	(2:6)_(4:4aCO)	2_nonsis	1021	1672	2324	2	1672	1020	2325	533286_534581	533561_535611	534581_647838	535611_648123	7	1	16	1	1	0	1	2	1	0	534260	                      graph_bin_annot3(16,532000,536000,c(5,6,7,8))	NA	CO
163	WT7	1500	SK1-MLH3	7	16	68225	68564	70009	70567	68394.25	70288.25	(2:6)_(4:4aCO)	2_nonsis	1446	1894	2341	2	1894	1445	2342	68225_70009	68564_70567	70009_138203	70567_138394	13	1	16	1	1	0	1	2	1	0	69341	                      graph_bin_annot3(16,67000,71000,c(1,2,7,8))	NA	CO
172	WT7	1500	SK1-MLH3	7	16	647838	648123	649819	650183	647980.75	650000.75	(2:6)_(4:4aCO)	2_nonsis	1697	2020	2344	2	2020	1696	2345	647838_649819	648123_650183	649819_676149	650183_676954	10	1	16	1	1	0	1	2	1	0	648991	                      graph_bin_annot3(16,646000,651000,c(5,6,7,8))	NA	CO
179	WT7	1500	SK1-MLH3	7	16	912822	918199	919303	920519	915510.75	919910.75	(2:6)_(4:4aCO)	2_nonsis	1105	4400	7696	2	4400	1104	7697	912822_919303	918199_920519	919303_921352	920519_921475	13	1	16	1	1	0	1	2	1	0	917711	                      graph_bin_annot3(16,911000,921000,c(3,4,5,6))	NA	CO
165	WT7	1500	SK1-MLH3	7	16	183482	199138	183482	199138	187396	195224	(4:4aCO)	2_nonsis	0	7828	15655	1	0	0	0	183482	199138	227402	227980	0	1	100	1	1	0	1	1	0	0	191310	                      graph_bin_annot3(16,182000,200000,c(3,4,5,6))	NA	CO
175	WT7	1500	SK1-MLH3	7	16	718602	719281	721093	722078	718941.5	721585.5	(2:6)_(6:2)_(4:4aCO)	2_nonsis	1813	2644	3475	3	1257_1387	                      637_614	1877_2160	718602_719918_721093	719281_720479_722078	719918_721093_752508	720479_722078_753173	12	3	20	1	1	0	2	2	1	1	720264	                      graph_bin_annot3(16,717000,723000,c(1,2,3,4))	NA	CO
174	WT7	1500	SK1-MLH3	7	16	684375	684479	688591	688667	684427	688629	(6:2)_(4:4aCO)_(2:6)_(4:4a)	2_nonsis	4113	4202	4291	4	2621_674_906	                      2300_370_833	2942_979_980	684375_686779_687687_688591	684479_687317_687758_688667	686779_687687_688591_718602	687317_687758_688667_719281	34	3	20	1	1	0	2	2	1	1	686528	                      graph_bin_annot3(16,683000,689000,c(5,6,7,8))	NA	CO
167	WT7	1500	SK1-MLH3	7	16	238578	238781	238845	238991	238679.75	238917.75	(8:0)_(4:4)	2_sis	65	238	412	0	238	64	413	238578_238845	238781_238991	238845_263263	238991_263569	2	0	1	2	0	2	2	2	2	2	238799	                      graph_bin_annot3(16,237000,239000,c(5,6,7,8))	NA	NCO
3	WT8	1500	SK1-MLH3	8	1	132978	135325	136160	141184	134151.75	138671.75	06:02	1	836	4520	8205	1	4520	835	8206	132978_136160	135325_141184	136160_201137	141184_202953	6	1	10	1	0	1	1	1	1	1	136412	                      graph_bin_annot3(1,131000,142000,c(7,8))	NA	NCO
2	WT8	1500	SK1-MLH3	8	1	112373	112808	117940	118304	112590.25	118122.25	02:06	1	5133	5532	5930	1	5532	5132	5931	112373_117940	112808_118304	117940_132978	118304_135325	41	1	10.1	1	0	1	1	1	1	1	115356	                      graph_bin_annot3(1,111000,119000,c(3,4))	NA	NCO
1	WT8	1500	SK1-MLH3	8	1	60387	60774	60912	61585	60580.5	61248.5	(2:6)_(4:4aCO)	2_nonsis	139	668	1197	2	668	138	1198	60387_60912	60774_61585	60912_112373	61585_112808	2	1	16	1	1	0	1	2	1	0	60915	                      graph_bin_annot3(1,59000,62000,c(3,4,7,8))	NA	CO
4	WT8	1500	SK1-MLH3	8	1	201137	202953	201137	202953	201591	202499	(4:4aCO)	2_nonsis	0	908	1815	1	0	0	0	201137	202953	202953	230218	0	1	100	1	1	0	1	1	0	0	202045	                      graph_bin_annot3(1,200000,203000,c(5,6,7,8))	NA	CO
8	WT8	1500	SK1-MLH3	8	2	652686	652830	653007	653405	652758	653206	06:02	1	178	448	718	1	448	177	719	652686_653007	652830_653405	653007_741738	653405_742620	3	1	10	1	0	1	1	1	1	1	652982	                      graph_bin_annot3(2,651000,654000,c(5,6))	NA	NCO
5	WT8	1500	SK1-MLH3	8	2	59525	60446	61447	61810	59985.5	61628.5	06:02	1	1002	1643	2284	1	1643	1001	2285	59525_61447	60446_61810	61447_371555	61810_371598	21	1	10	1	0	1	1	1	1	1	60807	                      graph_bin_annot3(2,58000,62000,c(1,2))	NA	NCO
9	WT8	1500	SK1-MLH3	8	2	741738	742620	742721	744063	742179	743392	02:06	1	102	1213	2324	1	1213	101	2325	741738_742721	742620_744063	742721_757931	744063_765797	2	1	10.1	1	0	1	1	1	1	1	742786	                      graph_bin_annot3(2,740000,745000,c(7,8))	NA	NCO
