id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	CO_NCO	chromatids	len_min	len_mid	len_max	nb_seg	seg_len	seg_start	seg_stop	nb_snp	midpoint
134	zip3_2	1500	zip3	2	11	578822	580106	585142	585482	579464	585312	02:06	NCO	1	5037	5848	6659	1	5848	                      580106_585482	585142_612835	44	578822
36	zip3_2	1500	zip3	2	4	632651	633880	639221	639647	633265.25	639434.25	02:06	NCO	1	5342	6169	6995	1	6169	                      633880_639647	639221_747672	29	632651
62	zip3_2	1500	zip3	2	6	194595	196304	200551	202692	195449.5	201621.5	02:06	NCO	1	4248	6172	8096	1	6172	                      196304_202692	200551_203330	29	194595
221	zip3_2	1500	zip3	2	16	531190	531954	535976	539888	531572	537932	02:06	NCO	1	4023	6360	8697	1	6360	                      531954_539888	535976_644798	16	531190
205	zip3_2	1500	zip3	2	15	673761	675071	681706	682255	674415.75	681980.75	02:06	NCO	1	6636	7565	8493	1	7565	                      675071_682255	681706_700555	41	673761
89	zip3_2	1500	zip3	2	7	965977	968243	970295	971310	967109.75	970802.75	2:6_6:2	NCO	2_nonsis	2053	3693	5332	2	2540.0_1153.0	                      968243_970295_971310	969004_970295_1009092	4	965977
14	zip3_2	1500	zip3	2	2	716922	717364	721145	722528	717142.75	721836.75	6:2_2:6	NCO	2_nonsis	3782	4694	5605	2	3301.0_1393.0	                      717364_720613_722528	720274_721145_788364	11	716922
54	zip3_2	1500	zip3	2	5	324497	326159	329726	331973	325327.75	330849.75	6:2_2:6	NCO	2_nonsis	3568	5522	7475	2	3669.0_1853.0	                      326159_329726_331973	328267_329726_356833	7	324497
99	zip3_2	1500	zip3	2	8	480361	482776	485700	486702	481568.25	486201.25	2:6_4:4_6:2	NCO	2_nonsis	2925	4633	6340	3	3434.0_609.0_590.0	                      482776_485324_485700_486702	484681_485522_485700_531291	15	480361
66	zip3_2	1500	zip3	2	7	53419	54324	56448	61349	53871.5	58898.5	2:6_4:4_6:2	NCO	2_nonsis	2125	5027	7929	3	518.0_836.0_3673.0	                      54324_54455_55299_61349	54324_55152_56448_95188	23	53419
203	zip3_2	1500	zip3	2	15	602946	603047	605979	606022	602996.5	606000.5	2:6_4:4_6:2_4:4_6:2	NCO	2_nonsis	2933	3004	3075	5	156.0_1059.0_1075.0_318.0_397.0	                      603047_603258_604414_605291_605912_606022	603047_604008_605281_605295_605979_659883	21	602946
142	zip3_2	1500	zip3	2	12	312733	312973	319636	320466	312853	320051	6:2_4:4_6:2_4:4_2:6_6:2	NCO	2_nonsis	6664	7198	7732	6	194.0_168.0_134.0_105.0_2614.0_3984.0	                      312973_313108_313321_313375_313531_318598_320466	312985_313108_313321_313375_313536_319636_338908	10	312733
159	zip3_2	1500	zip3	2	13	214608	214914	216327	216942	214760.75	216634.75	(6:2)_(4:4aCO)_(6:2)_(4:4a)	CO	2_nonsis	1414	1874	2333	4	1043.0_117.0_714.0	                      214914_215820_215964_216942	215788_215877_216327_235023	16	214608
90	zip3_2	1500	zip3	2	7	1009092	1009269	1013006	1013311	1009180.5	1013158.5	(6:2)_(4:4)_(6:2)_(4:4aCO)	CO	2_nonsis	3738	3978	4218	4	397.0_94.0_3488.0	                      1009269_1009623_1009719_1013311	1009531_1009623_1013006_1021293	36	1009092
122	zip3_2	1500	zip3	2	10	595986	598194	600962	602461	597089.75	601711.75	(6:2)_(4:4)_(6:2)_(4:4aCO)	CO	2_nonsis	2769	4622	6474	4	2557.0_390.0_1675.0	                      598194_599908_600165_602461	599386_599908_600962_632014	14	595986
191	zip3_2	1500	zip3	2	14	691296	691880	697134	697429	691587.75	697281.75	(6:2)_(4:4aCO)_(6:2)_(4:4a)	CO	2_nonsis	5255	5694	6132	4	3911.0_918.0_866.0	                      691880_695954_696878_697429	695043_695954_697134_717122	9	691296
118	zip3_2	1500	zip3	2	10	459425	459768	466448	467002	459596.25	466725.25	(2:6)_(4:4aCO)_(2:6)_(4:4a)	CO	2_nonsis	6681	7129	7576	4	5189.0_1254.0_687.0	                      459768_465013_466446_467002	464557_465631_466448_545252	29	459425
167	zip3_2	1500	zip3	2	13	557357	557384	566146	566424	557370.25	566285.25	(6:2)_(4:4)_(6:2)_(4:4aCO)	CO	2_nonsis	8763	8915	9066	4	34.0_621.0_8260.0	                      557384_557424_558626_566424	557384_557424_566146_575667	52	557357
141	zip3_2	1500	zip3	2	12	267478	268560	278547	278862	268018.75	278704.75	(6:2)_(4:4aCO)_(6:2)_(4:4a)	CO	2_nonsis	9988	10686	11383	4	10465.0_36.0_185.0	                      268560_278492_278547_278862	278476_278492_278547_312733	55	267478
154	zip3_2	1500	zip3	2	12	973928	974294	984636	985251	974110.75	984943.75	(6:2)_(4:4)_(6:2)_(4:4aCO)	CO	2_nonsis	10343	10833	11322	4	9483.0_695.0_656.0	                      974294_984000_984576_985251	983187_984000_984636_1058897	60	973928
100	zip3_2	1500	zip3	2	9	30924	31217	33702	33799	31070.5	33750.5	(2:6)_(4:4)_(2:6)_(4:4aCO)_(2:6)_(4:4a)	CO	2_nonsis	2486	2680	2874	6	1081.0_168.0_968.0_69.0_395.0	                      31217_32156_32483_33327_33364_33799	32147_32156_33247_33348_33702_95341	46	30924
202	zip3_2	1500	zip3	2	15	492853	493332	495703	495862	493092.5	495782.5	(6:2)_(4:4aCO)_(6:2)_(4:4a)_(6:2)_(4:4a)	CO	2_nonsis	2372	2690	3008	6	263.0_411.0_508.0_1012.0_497.0	                      493332_493378_493847_494572_495526_495862	493332_493685_493976_495046_495703_602946	11	492853
172	zip3_2	1500	zip3	2	13	713953	714365	718937	718972	714158.75	718954.75	(6:2)_(4:4aCO)_(6:2)_(4:4a)_(6:2)_(4:4a)	CO	2_nonsis	4573	4796	5018	6	1141.0_214.0_659.0_156.0_2626.0	                      714365_715456_715572_716316_716341_718972	715144_715456_716030_716316_718937_768018	35	713953
149	zip3_2	1500	zip3	2	12	707240	707304	707307	707646	707271.75	707476.75	(6:2)_(4:4aCO)	CO	2_nonsis	4	205	405	2	205	                      707304_707646	707307_805452	2	707240
161	zip3_2	1500	zip3	2	13	251274	252532	252532	253274	251903	252903	(6:2)_(4:4aCO)	CO	2_nonsis	1	1000	1999	2	1000	                      252532_253274	252532_328865	1	251274
116	zip3_2	1500	zip3	2	10	356008	356413	357941	358119	356210.25	358030.25	(6:2)_(4:4aCO)	CO	2_nonsis	1529	1820	2110	2	1820	                      356413_358119	357941_412907	15	356008
13	zip3_2	1500	zip3	2	2	700773	702193	703251	703775	701483	703513	(6:2)_(4:4aCO)	CO	2_nonsis	1059	2030	3001	2	2030	                      702193_703775	703251_716922	7	700773
197	zip3_2	1500	zip3	2	15	216247	217944	218547	219831	217095.25	219189.25	(6:2)_(4:4aCO)	CO	2_nonsis	604	2094	3583	2	2094	                      217944_219831	218547_282734	3	216247
201	zip3_2	1500	zip3	2	15	485900	486128	487954	488272	486014	488113	(6:2)_(4:4aCO)	CO	2_nonsis	1827	2099	2371	2	2099	                      486128_488272	487954_492853	17	485900
186	zip3_2	1500	zip3	2	14	547465	547722	549322	551870	547593.25	550596.25	(6:2)_(4:4aCO)	CO	2_nonsis	1601	3003	4404	2	3003	                      547722_551870	549322_586873	6	547465
101	zip3_2	1500	zip3	2	9	95341	95527	98414	98623	95433.75	98518.75	(6:2)_(4:4aCO)	CO	2_nonsis	2888	3085	3281	2	3085	                      95527_98623	98414_126566	15	95341
136	zip3_2	1500	zip3	2	11	615500	615556	618710	618898	615528	618804	(6:2)_(4:4aCO)	CO	2_nonsis	3155	3276	3397	2	3276	                      615556_618898	618710_666100	14	615500
227	zip3_2	1500	zip3	2	16	837618	840259	842069	842443	838938.25	842256.25	(6:2)_(4:4aCO)	CO	2_nonsis	1811	3318	4824	2	3318	                      840259_842443	842069_856886	9	837618
60	zip3_2	1500	zip3	2	6	93278	94154	97306	97627	93715.75	97466.75	(6:2)_(4:4aCO)	CO	2_nonsis	3153	3751	4348	2	3751	                      94154_97627	97306_151626	26	93278
195	zip3_2	1500	zip3	2	15	146472	146551	150225	150543	146511.25	150384.25	(6:2)_(4:4aCO)	CO	2_nonsis	3675	3873	4070	2	3873	                      146551_150543	150225_210122	41	146472
211	zip3_2	1500	zip3	2	15	1004866	1007683	1009381	1010936	1006274.5	1010158.5	(6:2)_(4:4aCO)	CO	2_nonsis	1699	3884	6069	2	3884	                      1007683_1010936	1009381_1012880	2	1004866
156	zip3_2	1500	zip3	2	13	47637	48814	51951	52335	48225.25	52143.25	(6:2)_(4:4aCO)	CO	2_nonsis	3138	3918	4697	2	3918	                      48814_52335	51951_91149	24	47637
175	zip3_2	1500	zip3	2	13	855974	856025	859856	860180	855999.25	860018.25	(6:2)_(4:4aCO)	CO	2_nonsis	3832	4019	4205	2	4019	                      856025_860180	859856_924262	28	855974
21	zip3_2	1500	zip3	2	3	223335	223672	225410	230171	223503.5	227790.5	(6:2)_(4:4aCO)	CO	2_nonsis	1739	4287	6835	2	4287	                      223672_230171	225410_234547	6	223335
83	zip3_2	1500	zip3	2	7	751777	754550	756623	759529	753163.25	758076.25	(6:2)_(4:4aCO)	CO	2_nonsis	2074	4913	7751	2	4913	                      754550_759529	756623_794976	3	751777
181	zip3_2	1500	zip3	2	14	408510	409116	415263	416461	408813	415862	(6:2)_(4:4aCO)	CO	2_nonsis	6148	7049	7950	2	7049	                      409116_416461	415263_455266	36	408510
198	zip3_2	1500	zip3	2	15	282734	283415	291073	291395	283074.25	291234.25	(6:2)_(4:4aCO)	CO	2_nonsis	7659	8160	8660	2	8160	                      283415_291395	291073_403639	67	282734
147	zip3_2	1500	zip3	2	12	566617	567367	575742	576018	566992	575880	(6:2)_(4:4aCO)	CO	2_nonsis	8376	8888	9400	2	8888	                      567367_576018	575742_701542	36	566617
208	zip3_2	1500	zip3	2	15	816745	818088	826620	827283	817416.5	826951.5	(6:2)_(4:4aCO)	CO	2_nonsis	8533	9535	10537	2	9535	                      818088_827283	826620_899803	50	816745
35	zip3_2	1500	zip3	2	4	629723	630671	630672	630896	630197	630784	(2:6)_(4:4aCO)	CO	2_nonsis	2	587	1172	2	587	                      630671_630896	630672_632651	2	629723
74	zip3_2	1500	zip3	2	7	323974	324652	324652	325253	324312.75	324952.75	(2:6)_(4:4aCO)	CO	2_nonsis	1	640	1278	2	640	                      324652_325253	324652_329112	1	323974
109	zip3_2	1500	zip3	2	9	368156	368658	370021	370115	368407	370068	(2:6)_(4:4aCO)	CO	2_nonsis	1364	1661	1958	2	1661	                      368658_370115	370021_377036	13	368156
102	zip3_2	1500	zip3	2	9	126566	127636	128191	129781	127101	128986	(2:6)_(4:4aCO)	CO	2_nonsis	556	1885	3214	2	1885	                      127636_129781	128191_186612	6	126566
165	zip3_2	1500	zip3	2	13	461566	462231	464029	464460	461898.5	464244.5	(2:6)_(4:4aCO)	CO	2_nonsis	1799	2346	2893	2	2346	                      462231_464460	464029_539006	22	461566
59	zip3_2	1500	zip3	2	6	73333	74225	76149	76266	73778.75	76207.75	(2:6)_(4:4aCO)	CO	2_nonsis	1925	2429	2932	2	2429	                      74225_76266	76149_93278	14	73333
81	zip3_2	1500	zip3	2	7	605658	608833	609648	609715	607245.5	609681.5	(2:6)_(4:4aCO)	CO	2_nonsis	816	2436	4056	2	2436	                      608833_609715	609648_648202	6	605658
91	zip3_2	1500	zip3	2	7	1021293	1021496	1023691	1024011	1021394.25	1023851.25	(2:6)_(4:4aCO)	CO	2_nonsis	2196	2457	2717	2	2457	                      1021496_1024011	1023691_1050129	12	1021293
217	zip3_2	1500	zip3	2	16	304830	304956	307243	307846	304892.75	307544.75	(2:6)_(4:4aCO)	CO	2_nonsis	2288	2652	3015	2	2652	                      304956_307846	307243_366894	16	304830
76	zip3_2	1500	zip3	2	7	370860	371356	373716	374230	371108	373973	(2:6)_(4:4aCO)	CO	2_nonsis	2361	2865	3369	2	2865	                      371356_374230	373716_448121	10	370860
111	zip3_2	1500	zip3	2	9	379410	383248	385122	385419	381328.75	385270.75	(2:6)_(4:4aCO)	CO	2_nonsis	1875	3942	6008	2	3942	                      383248_385419	385122_431751	7	379410
168	zip3_2	1500	zip3	2	13	575667	576342	580120	581965	576004.5	581042.5	(2:6)_(4:4aCO)	CO	2_nonsis	3779	5038	6297	2	5038	                      576342_581965	580120_663005	17	575667
27	zip3_2	1500	zip3	2	4	232386	232689	237897	238826	232537.5	238361.5	(2:6)_(4:4aCO)	CO	2_nonsis	5209	5824	6439	2	5824	                      232689_238826	237897_281213	41	232386
166	zip3_2	1500	zip3	2	13	539006	539540	545808	545935	539272.75	545871.75	(2:6)_(4:4aCO)	CO	2_nonsis	6269	6599	6928	2	6599	                      539540_545935	545808_557357	49	539006
171	zip3_2	1500	zip3	2	13	702664	703252	709548	709739	702957.75	709643.75	(2:6)_(4:4aCO)	CO	2_nonsis	6297	6686	7074	2	6686	                      703252_709739	709548_713953	70	702664
192	zip3_2	1500	zip3	2	14	717122	717423	729405	730603	717272.25	730004.25	(2:6)_(4:4aCO)	CO	2_nonsis	11983	12732	13480	2	12732	                      717423_730603	729405_780902	22	717122
212	zip3_2	1500	zip3	2	15	1012880	1012925	1012880	1012925	1012891.5	1012913.5	(4:4aCO)	CO	2_nonsis	0	22	44	1	0	1012925	1063954	0	1012880
145	zip3_2	1500	zip3	2	12	393215	393415	393215	393415	393265	393365	(4:4aCO)	CO	2_nonsis	0	100	199	1	0	393415	520935	0	393215
153	zip3_2	1500	zip3	2	12	895604	896105	895604	896105	895729.5	895979.5	(4:4aCO)	CO	2_nonsis	0	250	500	1	0	896105	973928	0	895604
70	zip3_2	1500	zip3	2	7	198947	199696	198947	199696	199134.5	199508.5	(4:4aCO)	CO	2_nonsis	0	374	748	1	0	199696	224914	0	198947
176	zip3_2	1500	zip3	2	14	39234	40396	39234	40396	39524.5	40105.5	(4:4aCO)	CO	2_nonsis	0	581	1161	1	0	40396	77525	0	39234
95	zip3_2	1500	zip3	2	8	254653	256929	254653	256929	255222	256360	(4:4aCO)	CO	2_nonsis	0	1138	2275	1	0	256929	344073	0	254653
204	zip3_2	1500	zip3	2	15	659883	664334	659883	664334	660996	663221	(4:4aCO)	CO	2_nonsis	0	2225	4450	1	0	664334	673761	0	659883
1	zip3_2	1500	zip3	2	1	113908	114103	117370	117505	114005.5	117437.5	(2:6)_(6:2)_(4:4aCO)	CO	2_nonsis	3268	3432	3596	3	2085.0_1348.0	                      114103_116202_117505	115978_117370_128757	27	113908
26	zip3_2	1500	zip3	2	4	227151	227285	230153	230620	227217.75	230386.75	(6:2)_(4:4)_(2:6)_(4:4aCO)	CO	2_nonsis	2869	3169	3468	4	120.0_1363.0_1686.0	                      227285_227375_228893_230620	227300_228508_230153_232386	18	227151
152	zip3_2	1500	zip3	2	12	877624	877837	884646	884962	877730.25	884804.25	(6:2)_(2:6)_(4:4aCO)_(6:2)_(4:4a)_(6:2)_(4:4a)	CO	2_nonsis	6810	7074	7337	7	1771.0_531.0_1380.0_798.0_670.0_1924.0	                      877837_879756_880251_881541_882523_883237_884962	879247_879813_881283_881897_882523_884646_895604	29	877624
18	zip3_2	1500	zip3	2	3	145986	146418	148113	152544	146201.75	150328.75	(6:2)_(0:8)_(4:4)	NCO	3	1696	4127	6557	0	1064.0_3063.0	                      146418_148113_152544	146418_148113_154003	2	145986
57	zip3_2	1500	zip3	2	5	435882	435963	436346	436358	435922.25	436352.25	(2:6)_(8:0)_(4:4)	NCO	3	384	430	475	0	233.0_197.0	                      435963_436344_436358	435966_436346_451712	5	435882
65	zip3_2	1500	zip3	2	7	44898	44995	48609	51531	44946.25	50070.25	(2:6)_(4:4)_(2:6)_(4:4)_(2:6)_(4:4)_(2:6a)_(4:4)	NCO	2_sis	3615	5124	6632	0	439.0_83.0_97.0_581.0_444.0_1177.0_2304.0	                      44995_45399_45537_45593_46197_46634_47968_51531	45371_45399_45537_46094_46545_47565_48609_53419	23	44898
72	zip3_2	1500	zip3	2	7	242771	243094	245699	245769	242932.25	245734.25	(6:2)_(6:2a)_(4:4)_(6:2a)_(4:4)	NCO	2_sis	2606	2802	2997	0	1709.0_649.0_300.0_144.0	                      243094_245153_245427_245699_245769	244130_245153_245481_245699_304612	9	242771
87	zip3_2	1500	zip3	2	7	877417	878198	880553	881240	877807.5	880896.5	(6:2)_(6:2a)_(4:4)	NCO	2_sis	2356	3089	3822	0	2666.0_423.0	                      878198_880553_881240	880394_880553_908167	30	877417
110	zip3_2	1500	zip3	2	9	377036	378323	378549	379273	377679.25	378911.25	(2:6)_(0:8)_(4:4)	NCO	2_sis	227	1232	2236	0	675.0_557.0	                      378323_378386_379273	378323_378549_379410	3	377036
16	zip3_2	1500	zip3	2	3	60237	60354	63136	63611	60295.5	63373.5	(8:0)_(4:4aCO)	CO	3	2783	3078	3373	0	3078	                      60354_63611	63136_130938	10	60237
37	zip3_2	1500	zip3	2	4	747672	748540	752083	753204	748105.75	752643.75	(2:6)_(0:8)_(2:6a)_(4:4aCO)	CO	3	3544	4538	5531	0	1440.0_2051.0_1047.0	                      748540_749835_752083_753204	749256_751110_752083_840695	8	747672
38	zip3_2	1500	zip3	2	4	840695	841072	851206	852311	840883.5	851758.5	(2:6)_(4:4aCO)_(6:2)_(4:4a)	CO	3	10135	10875	11615	0	3531.0_1063.0_6282.0	                      841072_844653_845565_852311	844176_845389_851206_953284	61	840695
45	zip3_2	1500	zip3	2	5	29909	30664	34811	36937	30286.25	35874.25	(2:6)_(0:8)_(2:6)_(4:4aCO)	CO	3	4148	5588	7027	0	2887.0_390.0_2311.0	                      30664_33344_33782_36937	33002_33344_34811_77300	21	29909
105	zip3_2	1500	zip3	2	9	308676	310158	315077	315259	309417	315168	(6:2)_(4:4)_(6:2a)_(4:4)_(2:6)_(4:4aCO)	CO	3	4920	5751	6582	0	1588.0_542.0_2772.0_589.0_262.0	                      310158_311137_311951_314740_315073_315259	310872_311141_313896_314740_315077_316643	28	308676
130	zip3_2	1500	zip3	2	11	368640	368677	372101	372985	368658.25	372543.25	(2:6)_(4:4)_(2:6)_(2:6a)_(4:4aCO)_(2:6a)_(4:4a)	CO	3	3425	3885	4344	0	191.0_339.0_1028.0_1101.0_100.0_1128.0	                      368677_369021_369332_371099_371386_371445_372985	368677_369044_369332_371246_371386_372101_388380	15	368640
143	zip3_2	1500	zip3	2	12	338908	339112	345410	348675	339009.75	347042.75	(6:2)_(4:4)_(2:6)_(4:4aCO)	CO	3	6299	8033	9766	0	1876.0_1226.0_4931.0	                      339112_340932_342534_348675	340840_341689_345410_387258	40	338908
144	zip3_2	1500	zip3	2	12	387258	388274	388274	393215	387765.75	390744.75	(6:2)_(4:4aCO)	CO	3	1	2979	5956	0	2979	                      388274_393215	388274_393215	1	387258
207	zip3_2	1500	zip3	2	15	766800	767199	770735	779006	766999.5	774870.5	(6:2)_(2:6)_(4:4)_(6:2)_(4:4aCO)	CO	3	3537	7871	12205	0	2305.0_1073.0_303.0_4191.0	                      767199_770180_770574_770735_779006	768429_770180_770625_770735_816745	8	766800
9	zip3_2	1500	zip3	2	2	462389	462438	470996	471793	462413.5	471394.5	(6:2)_(4:4)_(6:2)_(4:4aCO)_(0:8)_(2:6)_(0:8)_(2:6a)_(4:4bCO)	CO	3	8559	8981	9403	0	596.0_268.0_853.0_431.0_3231.0_357.0_824.0_2423.0	                      462438_463260_463294_464265_464649_467958_468339_469080_471793	462759_463260_463995_464472_467625_467958_468864_470996_482978	68	462389
43	zip3_2	1500	zip3	2	4	1283923	1284104	1290715	1291647	1284013.25	1291181.25	(6:2)_(4:4aCO)_(2:6)_(6:2)_(4:4CO)	NCO	2_nonsis	6612	7168	7723	0	499.0_927.0_4151.0_1592.0	                      1284104_1284920_1285745_1289809_1291647	1284104_1285132_1289369_1290715_1410423	26	1283923
47	zip3_2	1500	zip3	2	5	122325	123266	134844	135342	122795.25	135093.25	(6:2)_(2:6)_(4:4aCO)_(2:6)_(0:8)_(2:6)_(4:4bCO)	CO	4	11579	12298	13016	0	1047.0_799.0_826.0_1701.0_1250.0_6676.0	                      123266_124202_124766_125566_127286_128550_135342	123483_124517_125368_127050_128285_134844_165546	63	122325
50	zip3_2	1500	zip3	2	5	208849	209423	217318	218252	209136	217785	(6:2)_(4:4aCO)_(6:2)_(4:4a)_(6:2)_(4:4bCO)	CO	3	7896	8649	9402	0	5233.0_453.0_501.0_1281.0_1183.0	                      209423_214751_214892_215752_216617_218252	213986_214751_214892_216588_217318_224275	58	208849
53	zip3_2	1500	zip3	2	5	298829	300736	300972	301988	299782.25	301480.25	(4:4aCO)_(2:6)_(4:4CO)	NCO	2_nonsis	237	1698	3158	0	1072.0_626.0	                      300736_300972_301988	300736_300972_324497	2	298829
61	zip3_2	1500	zip3	2	6	151626	153318	157099	157832	152471.75	157465.75	(2:6)_(4:4aCO)_(4:4CO)_(2:6a)_(4:4bCO)	CO	4	3782	4994	6205	0	3290.0_667.0_355.0_682.0	                      153318_156193_156645_156922_157832	155331_156212_156645_157099_194595	20	151626
98	zip3_2	1500	zip3	2	8	411050	412574	425448	426071	411811.75	425759.75	(6:2)_(4:4aCO)_(6:2)_(4:4a)_(6:2)_(4:4bCO)	CO	3	12875	13948	15020	0	2115.0_982.0_44.0_188.0_10620.0	                      412574_414540_414937_414967_415313_426071	413314_414880_414937_414967_425448_480361	60	411050
