id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	chromatids	len_min	len_mid	len_max	nb_seg	seg_len_mid	seg_len_min	seg_len_max	seg_start5	seg_start3	seg_stop5	seg_stop3	PanHpM	GenomeHpM	Obs_Exp_HpM	nb_snp	seg_nb_SNP	SpAff	groupe	classe	LSB	LCO	LNCO	CutMin	CutMax	MaxNCO	MinNCO	midpoint	commande	Notes	B_type	CO_NCO
39	TZ2	1500	TZ	2	6	93041	93077	95849	96304	93058.75	96076.75	(6:2)_(4:4)_(6:2)_(4:4aCO)	2_nonsis	2773	3018	3262	4	334_847_1837	                      304_530_1304	363_1164_2370	93041_93381_93934_95849	93077_93404_94545_96304	93381_93934_95849_154025	93404_94545_96304_154357	5094.82	272	18.76	27	7_3_17	12_12_12	1	12	1	1	0	1	1	0	0	93041	                      graph_bin_annot3(6,92000,97000,c(1,2,7,8))		One-Sided Unidirectional	CO
40	TZ2	1500	TZ	2	6	154025	154357	161459	162613	154191	162036	(6:2)_(4:4)_(6:2)_(2:6)_(4:4aCO)	2_nonsis	7103	7845	8587	5	298_800_1770_4978	                      52_673_1592_4271	543_927_1947_5685	154025_154409_155241_156928_161459	154357_154568_155336_157188_162613	154409_155241_156928_161459_193508	154568_155336_157188_162613_193604	680.1	715	0.95	52	2_9_10_31	78_78_78_5678	3	20	1	1	0	2	2	1	1	154025	                      graph_bin_annot3(6,153000,163000,c(5,6,7,8))		One-Sided Bidirectional	CO
41	TZ2	1500	TZ	2	6	193508	193604	194520	195150	193556	194835	06:02	1	917	1279	1641	1	1279	916	1642	193508_194520	193604_195150	194520_210003	195150_210514	160.89	137	1.18	12	12	56	1	10	1	0	1	1	1	1	1	193508	                      graph_bin_annot3(6,192000,196000,c(5,6))		Full Conversion	NCO
42	TZ2	1500	TZ	2	6	210003	210514	212115	212940	210258.5	212527.5	(6:2)_(4:4aCO)	2_nonsis	1602	2269	2936	2	2269	1601	2937	210003_212115	210514_212940	212115_269707	212940_270161	907.62	244	3.71	15	15	34	1	15	1	1	0	1	2	1	0	210003	                      graph_bin_annot3(6,209000,213000,c(1,2,3,4))		Full Conversion	CO
43	TZ2	1500	TZ	2	7	95130	96070	98613	100529	95600	99571	06:02	1	2544	3971	5398	1	3971	2543	5399	95130_98613	96070_100529	98613_122622	100529_123839	469.36	449	1.04	11	11	78	1	10	1	0	1	1	1	1	1	95130	                      graph_bin_annot3(7,94000,101000,c(7,8))		Full Conversion	NCO
44	TZ2	1500	TZ	2	7	122622	123839	123839	124322	123230.5	124080.5	06:02	1	1	850	1699	1	850	0	1700	122622_123839	123839_124322	123839_226711	124322_229846	1260.01	141	8.91	1	1	12	1	10	1	0	1	1	1	1	1	122622	                      graph_bin_annot3(7,121000,125000,c(1,2))		Full Conversion	NCO
45	TZ2	1500	TZ	2	7	226711	229846	232615	232997	228278.25	232806.25	02:06	1	2770	4528	6285	1	4528	2769	6286	226711_232615	229846_232997	232615_266369	232997_266948	254.17	523	0.49	6	6	34	1	10.1	1	0	1	1	1	1	1	226711	                      graph_bin_annot3(7,225000,233000,c(3,4))		Full Conversion	NCO
46	TZ2	1500	TZ	2	7	266369	266948	273707	275758	266658.5	274732.5	(6:2)_(4:4aCO)	2_nonsis	6760	8074	9388	2	8074	6759	9389	266369_273707	266948_275758	273707_329667	275758_330639	2360.6	782	3.02	26	26	12	1	15	1	1	0	1	2	1	0	266369	                      graph_bin_annot3(7,265000,276000,c(1,2,3,4))		Full Conversion	CO
47	TZ2	1500	TZ	2	7	329667	330639	332753	333068	330152.75	332910.75	02:06	1	2115	2758	3400	1	2758	2114	3401	329667_332753	330639_333068	332753_470964	333068_471870	196.92	283	0.7	11	11	56	1	10.1	1	0	1	1	1	1	1	329667	                      graph_bin_annot3(7,328000,334000,c(5,6))		Full Conversion	NCO
48	TZ2	1500	TZ	2	7	470964	471870	474282	474708	471417	474495	06:02	1	2413	3078	3743	1	3078	2412	3744	470964_474282	471870_474708	474282_698531	474708_700278	406.18	312	1.3	14	14	78	1	10	1	0	1	1	1	1	1	470964	                      graph_bin_annot3(7,469000,475000,c(7,8))		Full Conversion	NCO
49	TZ2	1500	TZ	2	7	698531	700278	702401	702790	699404.5	702595.5	(6:2)_(4:4aCO)	2_nonsis	2124	3191	4258	2	3191	2123	4259	698531_702401	700278_702790	702401_731090	702790_731752	446.16	355	1.26	21	21	78	1	15	1	1	0	1	2	1	0	698531	                      graph_bin_annot3(7,697000,703000,c(1,2,7,8))		Full Conversion	CO
50	TZ2	1500	TZ	2	7	731090	731752	732583	733373	731421	732978	06:02	1	832	1557	2282	1	1557	831	2283	731090_732583	731752_733373	732583_900753	733373_902391	625.81	190	3.29	6	6	34	1	10	1	0	1	1	1	1	1	731090	                      graph_bin_annot3(7,730000,734000,c(3,4))		Full Conversion	NCO
51	TZ2	1500	TZ	2	7	900753	902391	910647	911277	901572	910962	(6:2)_(4:4aCO)	2_nonsis	8257	9390	10523	2	9390	8256	10524	900753_910647	902391_911277	910647_991126	911277_991617	1868.05	876	2.13	66	66	34	1	15	1	1	0	1	2	1	0	900753	                      graph_bin_annot3(7,899000,912000,c(3,4,7,8))		Full Conversion	CO
52	TZ2	1500	TZ	2	7	991126	991617	997840	997972	991371.75	997905.75	(2:6)_(4:4aCO)	2_nonsis	6224	6534	6845	2	6534	6223	6846	991126_997840	991617_997972	997840_1064130	997972_1090940	1203.25	570	2.11	61	61	56	1	16	1	1	0	1	2	1	0	991126	                      graph_bin_annot3(7,990000,998000,c(5,6,7,8))		Full Conversion	CO
53	TZ2	1500	TZ	2	8	14146	14262	14584	14600	14204	14592	(6:2)_(4:4aCO)_(2:6)_(4:4a)	2_nonsis	323	388	453	4	81_38_269	                      0_0_246	162_76_292	14146_14262_14308_14584	14262_14308_14338_14600	14262_14308_14584_62734	14308_14338_14600_63044	2.96	38	0.08	8	1_1_6	56_34_56	3	20	1	1	0	2	2	1	1	14146	                      graph_bin_annot3(8,13000,15000,c(3,4,5,6))		One-Sided Bidirectional	CO
54	TZ2	1500	TZ	2	8	62734	63044	71650	72058	62889	71854	(4:4aCO)_(2:6)_(4:4CO)	2_nonsis	8607	8965	9323	0	583_8382	                      352_8102	814_8662	62734_63396_71650	63044_63548_72058	63396_71650_120445	63548_72058_121477	1112.93	776	1.43	46	4_42	3456_34	0	3	2	0	2	2	2	2	2	62734	                      graph_bin_annot3(8,61000,73000,c(3,4,5,6))	Not dCO, 2NCOs	2-sis NCO	NCO
55	TZ2	1500	TZ	2	8	120445	121477	122169	122633	120961	122401	02:06	1	693	1440	2187	1	1440	692	2188	120445_122169	121477_122633	122169_159599	122633_159887	2338.4	182	12.84	4	4	12	1	10.1	1	0	1	1	1	1	1	120445	                      graph_bin_annot3(8,119000,123000,c(1,2))		Full Conversion	NCO
56	TZ2	1500	TZ	2	8	159599	159887	160782	161715	159742.75	161248.75	(6:2)_(4:4aCO)	2_nonsis	896	1506	2115	2	1506	895	2116	159599_160782	159887_161715	160782_355733	161715_356131	375.09	176	2.13	3	3	34	1	15	1	1	0	1	2	1	0	159599	                      graph_bin_annot3(8,158000,162000,c(1,2,3,4))		Full Conversion	CO
57	TZ2	1500	TZ	2	8	355733	356131	356819	356996	355931.75	356907.75	(2:6)_(4:4aCO)	2_nonsis	689	976	1262	2	976	688	1263	355733_356819	356131_356996	356819_360906	356996_361205	188.04	105	1.79	6	6	34	1	16	1	1	0	1	2	1	0	355733	                      graph_bin_annot3(8,354000,357000,c(3,4,7,8))		Full Conversion	CO
58	TZ2	1500	TZ	2	8	360906	361205	361910	362504	361055.25	362207.25	02:06	1	706	1152	1597	1	1152	705	1598	360906_361910	361205_362504	361910_378234	362504_378579	226.54	133	1.7	8	8	78	1	10.1	1	0	1	1	1	1	1	360906	                      graph_bin_annot3(8,359000,363000,c(7,8))		Full Conversion	NCO
59	TZ2	1500	TZ	2	8	378234	378579	381058	381424	378406.75	381240.75	06:02	1	2480	2834	3189	1	2834	2479	3190	378234_381058	378579_381424	381058_401862	381424_402413	284.28	266	1.07	16	16	12	1	10	1	0	1	1	1	1	1	378234	                      graph_bin_annot3(8,377000,382000,c(1,2))		Full Conversion	NCO
60	TZ2	1500	TZ	2	8	401862	402413	404521	404866	402137.5	404693.5	02:06	1	2109	2556	3003	1	2556	2108	3004	401862_404521	402413_404866	404521_421840	404866_422434	251.21	250	1	14	14	78	1	10.1	1	0	1	1	1	1	1	401862	                      graph_bin_annot3(8,400000,405000,c(7,8))		Full Conversion	NCO
61	TZ2	1500	TZ	2	8	421840	422434	423045	423870	422137.25	423457.25	06:02	1	612	1320	2029	1	1320	611	2030	421840_423045	422434_423870	423045_483328	423870_483396	3032.31	169	17.95	7	7	12	1	10	1	0	1	1	1	1	1	421840	                      graph_bin_annot3(8,420000,424000,c(1,2))		Full Conversion	NCO
62	TZ2	1500	TZ	2	8	483328	483396	490515	490863	483362	490689	6:2_4:4_6:2	1	7120	7327	7534	3	287_1157_5883	                      106_294_4993	468_2020_6773	483328_483502_484090_490515	483396_483796_485522_490863	483502_484090_490515_525517	483796_485522_490863_562643	1079.87	627	1.72	39	3_6_30	34_34_34	1	7	1	0	1	1	1	1	1	483328	                      graph_bin_annot3(8,482000,491000,c(3,4))		Full Conversion	NCO
63	TZ2	1500	TZ	2	9	68149	68186	68186	68384	68167.25	68285.25	(2:6)_(4:4aCO)	2_nonsis	1	118	234	2	118	0	235	68149_68186	68186_68384	68186_71177	68384_71378	13.33	19	0.68	1	1	12	1	16	1	1	0	1	2	1	0	68149	                      graph_bin_annot3(9,67000,69000,c(1,2,3,4))		Full Conversion	CO
64	TZ2	1500	TZ	2	9	71177	71378	79996	82232	71277.75	81113.75	02:06	1	8619	9836	11054	1	9836	8618	11055	71177_79996	71378_82232	79996_128732	82232_129806	313.4	920	0.34	49	49	34	1	10.1	1	0	1	1	1	1	1	71177	                      graph_bin_annot3(9,70000,83000,c(3,4))		Full Conversion	NCO
65	TZ2	1500	TZ	2	9	128732	129806	139299	139685	129269	139492	06:02	1	9494	10223	10952	1	10223	9493	10953	128732_139299	129806_139685	139299_154387	139685_154834	1315.78	912	1.44	64	64	56	1	10	1	0	1	1	1	1	1	128732	                      graph_bin_annot3(9,127000,140000,c(5,6))		Full Conversion	NCO
66	TZ2	1500	TZ	2	9	154387	154834	162266	163427	154610.5	162846.5	02:06	1	7433	8236	9039	1	8236	7432	9040	154387_162266	154834_163427	162266_213953	163427_214842	1876.44	753	2.49	53	53	34	1	10.1	1	0	1	1	1	1	1	154387	                      graph_bin_annot3(9,153000,164000,c(3,4))		Full Conversion	NCO
67	TZ2	1500	TZ	2	9	213953	214842	214988	215033	214397.5	215010.5	02:06	1	147	613	1079	1	613	146	1080	213953_214988	214842_215033	214988_274516	215033_274938	15.79	90	0.18	3	3	78	1	10.1	1	0	1	1	1	1	1	213953	                      graph_bin_annot3(9,212000,216000,c(7,8))		Full Conversion	NCO
68	TZ2	1500	TZ	2	9	274516	274938	278890	278998	274727	278944	02:06	1	3953	4217	4481	1	4217	3952	4482	274516_278890	274938_278998	278890_329125	278998_332459	991.03	373	2.66	25	25	34	1	10.1	1	0	1	1	1	1	1	274516	                      graph_bin_annot3(9,273000,279000,c(3,4))		Full Conversion	NCO
69	TZ2	1500	TZ	2	9	329125	332459	333581	334640	330792.25	334110.25	06:02	1	1123	3318	5514	1	3318	1122	5515	329125_333581	332459_334640	333581_336595	334640_337083	2938.54	459	6.4	6	6	56	1	10	1	0	1	1	1	1	1	329125	                      graph_bin_annot3(9,328000,335000,c(5,6))		Full Conversion	NCO
70	TZ2	1500	TZ	2	9	336595	337083	337505	337589	336839	337547	02:06	1	423	708	993	1	708	422	994	336595_337505	337083_337589	337505_422694	337589_422857	80.45	83	0.97	10	10	78	1	10.1	1	0	1	1	1	1	1	336595	                      graph_bin_annot3(9,335000,338000,c(7,8))		Full Conversion	NCO
210	TZ2	1500	TZ	2	9	422694	422857	430585	439888	422775.5	435236.5	6:2_2:6_6:2	3	7729	12461	17193	0	0	NA	0	NA	NA	NA	NA	82.42	1432	0.06	4	0	0	0	4	1	NA	NA	1	1	NA	NA	422694	                        graph_bin_annot3(9,421000,440000)		Unknown	CO
71	TZ2	1500	TZ	2	10	84062	84655	88303	89050	84358.5	88676.5	06:02	1	3649	4318	4987	1	4318	3648	4988	84062_88303	84655_89050	88303_109481	89050_110584	193.96	415	0.47	31	31	12	1	10	1	0	1	1	1	1	1	84062	                      graph_bin_annot3(10,83000,90000,c(1,2))		Full Conversion	NCO
72	TZ2	1500	TZ	2	10	109481	110584	112239	112731	110032.75	112484.75	06:02	1	1656	2452	3249	1	2452	1655	3250	109481_112239	110584_112731	112239_233503	112731_233724	402.24	271	1.49	14	14	78	1	10	1	0	1	1	1	1	1	109481	                      graph_bin_annot3(10,108000,113000,c(7,8))		Full Conversion	NCO
73	TZ2	1500	TZ	2	10	233503	233724	241543	242203	233613.25	241873.25	02:06	1	7820	8260	8699	1	8260	7819	8700	233503_241543	233724_242203	241543_300176	242203_300402	2196.75	724	3.03	86	86	34	1	10.1	1	0	1	1	1	1	1	233503	                      graph_bin_annot3(10,232000,243000,c(3,4))		Full Conversion	NCO
74	TZ2	1500	TZ	2	10	300176	300402	303882	304503	300288.75	304192.75	06:02	1	3481	3904	4326	1	3904	3480	4327	300176_303882	300402_304503	303882_313030	304503_313808	451.59	360	1.25	29	29	12	1	10	1	0	1	1	1	1	1	300176	                      graph_bin_annot3(10,299000,305000,c(1,2))		Full Conversion	NCO
75	TZ2	1500	TZ	2	10	313030	313808	317491	317989	313419	317740	(6:2)_(4:4aCO)	2_nonsis	3684	4321	4958	2	4321	3683	4959	313030_317491	313808_317989	317491_631130	317989_632972	2811.7	413	6.81	25	25	12	1	15	1	1	0	1	2	1	0	313030	                      graph_bin_annot3(10,312000,318000,c(1,2,3,4))		Full Conversion	CO
76	TZ2	1500	TZ	2	10	631130	632972	638901	639041	632051	638971	(6:2)_(4:4aCO)	2_nonsis	5930	6920	7910	2	6920	5929	7911	631130_638901	632972_639041	638901_725933	639041_745751	993.5	659	1.51	38	38	34	1	15	1	1	0	1	2	1	0	631130	                      graph_bin_annot3(10,630000,640000,c(1,2,3,4))		Full Conversion	CO
77	TZ2	1500	TZ	2	11	14411	19020	21803	22806	16715.5	22304.5	02:06	1	2784	5589	8394	1	5589	2783	8395	14411_21803	19020_22806	21803_44603	22806_46439	1025.08	699	1.47	31	31	12	1	10.1	1	0	1	1	1	1	1	14411	                      graph_bin_annot3(11,13000,23000,c(1,2))		Full Conversion	NCO
78	TZ2	1500	TZ	2	11	44603	46439	46439	48790	45520.75	47614.75	02:06	1	1	2094	4186	1	2094	0	4187	44603_46439	46439_48790	46439_96630	48790_97113	472.32	349	1.36	1	1	12	1	10.1	1	0	1	1	1	1	1	44603	                      graph_bin_annot3(11,43000,49000,c(1,2))		Full Conversion	NCO
79	TZ2	1500	TZ	2	11	96630	97113	102798	103493	96871.5	103145.5	(2:6)_(4:4aCO)_(2:6)_(4:4a)	2_nonsis	5686	6274	6862	4	5212_617_444	                      4451_0_0	5974_1234_889	96630_101564_102604_102798	97113_102604_102798_103493	101564_102604_102798_169627	102604_102798_103493_170362	1888.29	571	3.3	40	38_1_1	78_34_34	1	12	1	1	0	1	1	0	0	96630	                      graph_bin_annot3(11,95000,104000,c(3,4,7,8))		One-Sided Unidirectional	CO
80	TZ2	1500	TZ	2	11	169627	170362	171261	172151	169994.25	171706.25	(8:0)_(4:4aCO)	3	900	1712	2523	0	1712	899	2524	169627_171261	170362_172151	171261_276368	172151_276893	617.42	210	2.94	5	5	5678	0	2	2	1	1	2	2	1	1	169627	                      graph_bin_annot3(11,168000,173000,c(1,2,5,6,7,8))		>2 Chr CO	CO
81	TZ2	1500	TZ	2	11	276368	276893	276968	277294	276630.75	277130.75	02:06	1	76	500	925	1	500	75	926	276368_276968	276893_277294	276968_281858	277294_282240	3.95	77	0.05	2	2	78	1	10.1	1	0	1	1	1	1	1	276368	                      graph_bin_annot3(11,275000,278000,c(7,8))		Full Conversion	NCO
82	TZ2	1500	TZ	2	11	281858	282240	288741	289501	282049	289121	(6:2)_(4:4aCO)	2_nonsis	6502	7072	7642	2	7072	6501	7643	281858_288741	282240_289501	288741_379888	289501_380602	435.3	636	0.68	34	34	56	1	15	1	1	0	1	2	1	0	281858	                      graph_bin_annot3(11,280000,290000,c(3,4,5,6))		Full Conversion	CO
83	TZ2	1500	TZ	2	11	379888	380602	388501	389905	380245	389203	(6:2)_(4:4aCO)	2_nonsis	7900	8958	10016	2	8958	7899	10017	379888_388501	380602_389905	388501_445854	389905_446448	786.21	834	0.94	45	45	34	1	15	1	1	0	1	2	1	0	379888	                      graph_bin_annot3(11,378000,390000,c(3,4,5,6))		Full Conversion	CO
84	TZ2	1500	TZ	2	11	445854	446448	451133	452719	446151	451926	2:6_4:4_6:2	2_nonsis	4686	5775	6864	3	810_1364_3600	                      118_786_2625	1503_1942_4576	445854_446566_448143_451133	446448_447357_448508_452719	446566_448143_451133_455430	447357_448508_452719_455903	223.08	572	0.39	36	2_7_27	78_78_56	3	30	1	0	1	1	2	2	1	445854	                      graph_bin_annot3(11,444000,453000,c(5,6,7,8))		Two Chr	NCO
85	TZ2	1500	TZ	2	11	455430	455903	457094	457349	455666.5	457221.5	02:06	1	1192	1555	1918	1	1555	1191	1919	455430_457094	455903_457349	457094_514543	457349_514792	182.12	160	1.14	9	9	78	1	10.1	1	0	1	1	1	1	1	455430	                      graph_bin_annot3(11,454000,458000,c(7,8))		Full Conversion	NCO
86	TZ2	1500	TZ	2	11	514543	514792	523718	524191	514667.5	523954.5	(6:2)_(4:4aCO)	2_nonsis	8927	9287	9647	2	9287	8926	9648	514543_523718	514792_524191	523718_658549	524191_666816	2323.1	803	2.89	61	61	12	1	15	1	1	0	1	2	1	0	514543	                      graph_bin_annot3(11,513000,525000,c(1,2,3,4))		Full Conversion	CO
87	TZ2	1500	TZ	2	12	240376	240627	240627	240793	240501.75	240709.75	06:02	1	1	208	416	1	208	0	417	240376_240627	240627_240793	240627_285611	240793_285661	1.48	35	0.04	1	1	56	1	10	1	0	1	1	1	1	1	240376	                      graph_bin_annot3(12,239000,241000,c(5,6))		Full Conversion	NCO
89	TZ2	1500	TZ	2	12	318011	318672	322903	323570	318341.5	323236.5	02:06	1	4232	4895	5558	1	4895	4231	5559	318011_322903	318672_323570	322903_412333	323570_412603	1282.71	463	2.77	8	8	78	1	10.1	1	0	1	1	1	1	1	318011	                      graph_bin_annot3(12,317000,324000,c(7,8))		Full Conversion	NCO
91	TZ2	1500	TZ	2	12	613380	614136	619971	620772	613757.75	620371.75	06:02	1	5836	6614	7391	1	6614	5835	7392	613380_619971	614136_620772	619971_823256	620772_827343	107.59	615	0.17	36	36	12	1	10	1	0	1	1	1	1	1	613380	                      graph_bin_annot3(12,612000,621000,c(1,2))		Full Conversion	NCO
92	TZ2	1500	TZ	2	12	823256	827343	829636	830392	825299.75	830013.75	06:02	1	2294	4714	7135	1	4714	2293	7136	823256_829636	827343_830392	829636_859351	830392_860959	2290.52	594	3.86	12	12	12	1	10	1	0	1	1	1	1	1	823256	                      graph_bin_annot3(12,822000,831000,c(1,2))		Full Conversion	NCO
93	TZ2	1500	TZ	2	12	859351	860959	861841	863244	860154.75	862542.75	02:06	1	883	2388	3892	1	2388	882	3893	859351_861841	860959_863244	861841_883503	863244_884813	496.01	324	1.53	2	2	34	1	10.1	1	0	1	1	1	1	1	859351	                      graph_bin_annot3(12,858000,864000,c(3,4))		Full Conversion	NCO
94	TZ2	1500	TZ	2	12	883503	884813	885989	886838	884157.75	886413.75	06:02	1	1177	2256	3334	1	2256	1176	3335	883503_885989	884813_886838	885989_1021376	886838_1021739	397.3	278	1.43	10	10	56	1	10	1	0	1	1	1	1	1	883503	                      graph_bin_annot3(12,882000,887000,c(5,6))		Full Conversion	NCO
95	TZ2	1500	TZ	2	12	1021376	1021739	1028782	1030239	1021557.5	1029510.5	06:02	1	7044	7953	8862	1	7953	7043	8863	1021376_1028782	1021739_1030239	1028782_1059350	1030239_1078177	1777.24	738	2.41	37	37	12	1	10	1	0	1	1	1	1	1	1021376	                      graph_bin_annot3(12,1020000,1031000,c(1,2))		Full Conversion	NCO
96	TZ2	1500	TZ	2	13	12311	12902	15133	15357	12606.75	15244.75	(2:6)_(4:4aCO)	2_nonsis	2232	2638	3045	2	2638	2231	3046	12311_15133	12902_15357	15133_21556	15357_22318	138.19	254	0.55	34	34	12	1	16	1	1	0	1	2	1	0	12311	                      graph_bin_annot3(13,11000,16000,c(1,2,3,4))		Full Conversion	CO
97	TZ2	1500	TZ	2	13	21556	22318	22888	23203	21937.25	23045.25	02:06	1	571	1108	1646	1	1108	570	1647	21556_22888	22318_23203	22888_81354	23203_81991	105.12	137	0.77	5	5	78	1	10.1	1	0	1	1	1	1	1	21556	                      graph_bin_annot3(13,20000,24000,c(7,8))		Full Conversion	NCO
98	TZ2	1500	TZ	2	13	81354	81991	87448	87584	81672.25	87516.25	(6:2)_(8:0)_(6:2)_(4:4aCO)_(6:2)_(4:4a)_(6:2)_(4:4a)	3	5458	5844	6229	0	610_460_2062_473_82_271_1886	                      216_0_1584_351_0_0_1599	1003_921_2539_595_164_542_2173	81354_82207_82357_84712_85247_85307_85411_87448	81991_82357_83128_84896_85307_85411_85849_87584	82207_82357_84712_85247_85307_85411_87448_110807	82357_83128_84896_85307_85411_85849_87584_111909	318.33	519	0.61	34	3_1_12_4_1_1_12	12_56_56_34_34_34_34	0	2	2	1	1	2	2	1	1	81354	                      graph_bin_annot3(13,80000,88000,c(1,2,3,4,5,6))		>2 Chr CO	CO
99	TZ2	1500	TZ	2	13	110807	111909	119630	120376	111358	120003	(6:2)_(8:0)_(4:4)	2_sis	7722	8645	9568	0	6704_1941	                      5742_1157	7666_2725	110807_117651_119630	111909_118473_120376	117651_119630_122298	118473_120376_122317	883.93	797	1.11	28	20_8	56_34	0	1	2	0	2	2	2	2	2	110807	                      graph_bin_annot3(13,109000,121000,c(3,4,5,6))		2-sis NCO	NCO
100	TZ2	1500	TZ	2	13	122298	122317	122959	123828	122307.5	123393.5	6:2_4:4_6:2	1	643	1086	1529	3	32_90_964	                      0_0_461	64_181_1466	122298_122317_122362_122959	122317_122362_122498_123828	122317_122362_122959_191569	122362_122498_123828_192110	26.16	127	0.21	6	1_1_4	56_56_56	1	7	1	0	1	1	1	1	1	122298	                      graph_bin_annot3(13,121000,124000,c(5,6))		Full Conversion	NCO
101	TZ2	1500	TZ	2	13	191569	192110	192332	192396	191839.75	192363.75	02:06	1	223	524	826	1	524	222	827	191569_192332	192110_192396	192332_250199	192396_251274	88.84	69	1.29	4	4	78	1	10.1	1	0	1	1	1	1	1	191569	                      graph_bin_annot3(13,190000,193000,c(7,8))		Full Conversion	NCO
102	TZ2	1500	TZ	2	13	250199	251274	258493	258884	250736.5	258688.5	(2:6)_(4:4aCO)	2_nonsis	7220	7952	8684	2	7952	7219	8685	250199_258493	251274_258884	258493_397289	258884_397850	574.48	723	0.79	23	23	12	1	16	1	1	0	1	2	1	0	250199	                      graph_bin_annot3(13,249000,259000,c(1,2,3,4))		Full Conversion	CO
103	TZ2	1500	TZ	2	13	397289	397850	399473	399941	397569.25	399707.25	(6:2)_(4:4aCO)	2_nonsis	1624	2138	2651	2	2138	1623	2652	397289_399473	397850_399941	399473_403091	399941_403536	153.49	221	0.7	26	26	56	1	15	1	1	0	1	2	1	0	397289	                      graph_bin_annot3(13,396000,400000,c(3,4,5,6))		Full Conversion	CO
104	TZ2	1500	TZ	2	13	403091	403536	414719	415772	403313.5	415245.5	(6:2)_(4:4aCO)_(6:2)_(4:4a)	2_nonsis	11184	11932	12680	4	9802_1443_688	                      9247_1000_50	10356_1886_1325	403091_412783_414447_414719	403536_413447_414669_415772	412783_414447_414719_477118	413447_414669_415772_477780	1668.66	1056	1.58	57	48_7_2	34_78_78	1	12	1	1	0	1	1	0	0	403091	                      graph_bin_annot3(13,402000,416000,c(3,4,7,8))		One-Sided Unidirectional	CO
