id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	chromatids	len_min	len_mid	len_max	nb_seg	seg_len_mid	seg_len_min	seg_len_max	seg_start5	seg_start3	seg_stop5	seg_stop3	PanHpM	GenomeHpM	Obs_Exp_HpM	nb_snp	seg_nb_SNP	SpAff	groupe	classe	LSB	LCO	LNCO	CutMin	CutMax	MaxNCO	MinNCO	midpoint	midpoint1	midpoint2	midpoint3	commande	Notes	B_type	extend	LocalEventHpM_PAN	LocalEventHpM_NWT	LocalEventHpM_NTEL	LocalEventHpM_DC	CO_NCO
103	TW1	1500	TW	1	16	840488	840627	842086	842864	840557.25	842475.25	06:02	1	1460	1918	2375	1	1918	1459	2376	840488_842086	840627_842864	842086_925093	842864_948066	922.43	198	4.66	9	9	78	1	10	1	0	1	1	1	1	1	841516.25	841516.25	NA	NA	"                      graph_bin_annot3(16,839000,843000,c(7,8))"		Full Conversion	1187.5	922.4273	495.9472	551.228	11.2728	NCO
110	TW1	1500	TW	1	2	800316	800859	801020	813184	800627.75	807061.75		1	0	6434	12867	0	0	NA	0	NA	NA	NA	NA	144.11	1071	0.13	0	0	0	0	4	1	NA	NA	1	1	NA	NA	803844.75	803844.75	NA	NA	"                        graph_bin_annot3(2,799000,814000)"		Unknown	6433.5	144.1138	515.1226	515.5243	5.6244	NCO
1	TW2	1500	TW	2	1	137336	138499	138650	139076	137917.25	138863.25	06:02	1	152	946	1739	1	946	151	1740	137336_138650	138499_139076	138650_180982	139076_181085	224.07	145	1.55	2	2	56	1	10	1	0	1	1	1	1	1	138390.25	138390.25	NA	NA	"                      graph_bin_annot3(1,136000,140000,c(5,6))"		Full Conversion	869.5	224.0674	341.484	324.6769	9.0222	NCO
2	TW2	1500	TW	2	1	180982	181085	181957	182519	181033.75	182237.75	2:6_4:4_6:2	2_nonsis	873	1204	1536	3	68_790_348	                      0_707_0	135_872_695	180982_181085_181824_181957	181085_181117_181957_182519	181085_181824_181957_198604	181117_181957_182519_198630	232.95	128	1.82	10	1_8_1	78_78_12	3	30	1	0	1	2	2	2	2	181635.75	181635.75	NA	NA	"                      graph_bin_annot3(1,179000,183000,c(1,2,7,8))"		Two Chr	768	232.9511	338.4129	281.8499	5.3682	NCO
3	TW2	1500	TW	2	1	198604	198630	198630	198642	198617	198636	06:02	1	1	19	37	1	19	0	38	198604_198630	198630_198642	198630_203111	198642_230218	2.47	3	0.8	1	1	12	1	10	1	0	1	1	1	1	1	198626.5	198626.5	NA	NA	"                      graph_bin_annot3(1,197000,199000,c(1,2))"		Full Conversion	18.5	2.4677	0.2097	0.1191	0	NCO
4	TW2	1500	TW	2	2	44210	44904	44210	44904	44384	44730	(4:4aCO)	2_nonsis	0	346	693	1	0	0	0	44210	44904	121643	121908	1.97	58	0.03	0	0	0	1	100	1	1	0	1	1	0	0	44557	44557	NA	NA	"                      graph_bin_annot3(2,43000,45000,c(1,2,3,4))"		No Strand Transfer	346.5	1.9742	6.9982	3.5871	0	CO
5	TW2	1500	TW	2	2	121643	121908	126263	126565	121775.75	126413.75	(6:2)_(4:4aCO)	2_nonsis	4356	4638	4921	2	4638	4355	4922	121643_126263	121908_126565	126263_194226	126565_195735	1464.33	410	3.57	23	23	56	1	15	1	1	0	1	2	1	0	124094.75	124094.75	NA	NA	"                      graph_bin_annot3(2,120000,127000,c(3,4,5,6))"		Full Conversion	2460.5	1464.3348	1109.5735	1254.1935	18.4742	CO
6	TW2	1500	TW	2	2	194226	195735	196964	198241	194980.5	197602.5	(6:2)_(4:4aCO)	2_nonsis	1230	2622	4014	2	2622	1229	4015	194226_196964	195735_198241	196964_290619	198241_291653	366.21	334	1.1	13	13	34	1	15	1	1	0	1	2	1	0	196291.5	196291.5	NA	NA	"                      graph_bin_annot3(2,193000,199000,c(3,4,5,6))"		Full Conversion	2007	366.2071	350.4958	399.9387	6.5084	CO
7	TW2	1500	TW	2	2	290619	291653	292290	292401	291135.75	292345.75	(2:6)_(4:4aCO)	2_nonsis	638	1210	1781	2	1210	637	1782	290619_292290	291653_292401	292290_324185	292401_324220	332.65	148	2.24	8	8	34	1	16	1	1	0	1	2	1	0	291740.75	291740.75	NA	NA	"                      graph_bin_annot3(2,289000,293000,c(3,4,5,6))"		Full Conversion	890.5	332.6463	243.5225	268.5944	1.7918	CO
8	TW2	1500	TW	2	2	324185	324220	325371	325802	324202.5	325586.5	02:06	1	1152	1384	1616	1	1384	1151	1617	324185_325371	324220_325802	325371_481949	325802_482720	253.19	135	1.88	4	4	78	1	10.1	1	0	1	1	1	1	1	324894.5	324894.5	NA	NA	"                      graph_bin_annot3(2,323000,326000,c(7,8))"		Full Conversion	808	253.1863	519.9625	332.6041	25.4818	NCO
9	TW2	1500	TW	2	2	481949	482720	482720	482984	482334.25	482852.25	(2:6)_(4:4aCO)	2_nonsis	1	518	1034	2	518	0	1035	481949_482720	482720_482984	482720_488899	482984_489241	5.92	86	0.07	1	1	56	1	16	1	1	0	1	2	1	0	482593.25	482593.25	NA	NA	"                      graph_bin_annot3(2,480000,483000,c(3,4,5,6))"		Full Conversion	517	5.9225	3.2319	2.124	0	CO
10	TW2	1500	TW	2	2	488899	489241	489580	490532	489070	490056	06:02	1	340	986	1632	1	986	339	1633	488899_489580	489241_490532	489580_586331	490532_587309	22.21	136	0.16	2	2	56	1	10	1	0	1	1	1	1	1	489563	489563	NA	NA	"                      graph_bin_annot3(2,487000,491000,c(5,6))"		Full Conversion	816	22.2093	15.2458	16.4363	0	NCO
11	TW2	1500	TW	2	2	586331	587309	588509	588671	586820	588590	(2:6)_(4:4aCO)	2_nonsis	1201	1770	2339	2	1770	1200	2340	586331_588509	587309_588671	588509_702673	588671_703042	229	195	1.18	8	8	34	1	16	1	1	0	1	2	1	0	587705	587705	NA	NA	"                      graph_bin_annot3(2,585000,589000,c(3,4,5,6))"		Full Conversion	1169.5	229.0028	246.5855	309.2429	6.1268	CO
12	TW2	1500	TW	2	2	702673	703042	703042	703256	702857.25	703149.25	(2:6)_(4:4aCO)	2_nonsis	1	292	582	2	292	0	583	702673_703042	703042_703256	703042_725754	703256_726633	178.66	48	3.69	1	1	78	1	16	1	1	0	1	2	1	0	703003.25	703003.25	NA	NA	"                      graph_bin_annot3(2,701000,704000,c(3,4,7,8))"		Full Conversion	291	178.6617	130.196	196.9416	2.5096	CO
13	TW2	1500	TW	2	2	725754	726633	729547	730031	726193.25	729789.25	02:06	1	2915	3596	4276	1	3596	2914	4277	725754_729547	726633_730031	729547_772685	730031_773889	219.63	356	0.62	39	39	34	1	10.1	1	0	1	1	1	1	1	727991.25	727991.25	NA	NA	"                      graph_bin_annot3(2,724000,731000,c(3,4))"		Full Conversion	2138	219.6255	191.1204	197.3204	1.3682	NCO
14	TW2	1500	TW	2	2	772685	773889	774954	775070	773287	775012	(2:6)_(4:4aCO)	2_nonsis	1066	1725	2384	2	1725	1065	2385	772685_774954	773889_775070	774954_800937	775070_813184	225.05	199	1.13	2	2	34	1	16	1	1	0	1	2	1	0	774149.5	774149.5	NA	NA	"                      graph_bin_annot3(2,771000,776000,c(1,2,3,4))"		Full Conversion	1192	225.0545	153.6767	150.2859	2.2592	CO
15	TW2	1500	TW	2	3	38022	38178	38857	39123	38100	38990	02:06	1	680	890	1100	1	890	679	1101	38022_38857	38178_39123	38857_47306	39123_48335	133.26	92	1.45	7	7	34	1	10.1	1	0	1	1	1	1	1	38545	38545	NA	NA	"                      graph_bin_annot3(3,37000,40000,c(3,4))"		Full Conversion	550	133.2559	528.7829	466.2466	15.3208	NCO
16	TW2	1500	TW	2	3	47306	48335	47306	48335	47563.5	48077.5	(4:4aCO)	2_nonsis	0	514	1028	1	0	0	0	47306	48335	76009	76939	5.43	86	0.06	0	0	0	1	100	1	1	0	1	1	0	0	47820.5	47820.5	NA	NA	"                      graph_bin_annot3(3,46000,49000,c(1,2,5,6))"		No Strand Transfer	514	5.4289	20.9131	22.7615	0.0584	CO
17	TW2	1500	TW	2	3	76009	76939	77505	77826	76473.75	77665.75	(6:2)_(4:4aCO)	2_nonsis	567	1192	1816	2	1192	566	1817	76009_77505	76939_77826	77505_228130	77826_230267	8.39	151	0.06	3	3	78	1	15	1	1	0	1	2	1	0	77069.75	77069.75	NA	NA	"                      graph_bin_annot3(3,75000,78000,c(5,6,7,8))"		Full Conversion	908	8.3902	30.9748	42.8294	0.238	CO
18	TW2	1500	TW	2	3	228130	230267	230267	231791	229198.75	231028.75	(2:6)_(4:4aCO)	2_nonsis	1	1830	3660	2	1830	0	3661	228130_230267	230267_231791	230267_303499	231791_316620	1147.98	305	3.77	1	1	34	1	16	1	1	0	1	2	1	0	230113.75	230113.75	NA	NA	"                      graph_bin_annot3(3,227000,232000,c(3,4,5,6))"		Full Conversion	1830	1147.9753	1638.9032	1514.0688	54.755	CO
19	TW2	1500	TW	2	4	60151	61039	62366	62726	60595	62546	(6:2)_(6:2a)_(2:6)_(4:4aCO)	3	1328	1951	2574	0	1145_546_260	                      236_0_0	2054_1091_521	60151_61275_62205_62366	61039_62205_62366_62726	61275_62205_62366_105853	62205_62366_62726_106143	1413.01	214	6.59	8	6_1_1	12_1278_5678	0	2	2	1	1	2	2	1	1	61570.5	61082.75	62058.25	NA	"                      graph_bin_annot3(4,59000,63000,c(1,2,5,6,7,8))"		>2 Chr CO	1287	1413.0066	837.2205	1065.0192	18.6614	CO
20	TW2	1500	TW	2	4	105853	106143	106899	107966	105998.25	107432.25	02:06	1	757	1434	2112	1	1434	756	2113	105853_106899	106143_107966	106899_302250	107966_303051	939.21	176	5.34	4	4	34	1	10.1	1	0	1	1	1	1	1	106715.25	106715.25	NA	NA	"                      graph_bin_annot3(4,104000,108000,c(3,4))"		Full Conversion	1056	939.2077	467.7456	458.5943	4.0446	NCO
21	TW2	1500	TW	2	4	302250	303051	303504	303806	302650.75	303654.75	(6:2)_(4:4aCO)	2_nonsis	454	1004	1555	2	1004	453	1556	302250_303504	303051_303806	303504_322680	303806_323098	1695.31	129	13.09	7	7	56	1	15	1	1	0	1	2	1	0	303152.75	303152.75	NA	NA	"                      graph_bin_annot3(4,301000,304000,c(5,6,7,8))"		Full Conversion	777.5	1695.3118	973.4773	1087.538	39.5312	CO
22	TW2	1500	TW	2	4	322680	323098	323200	323612	322889	323406	(6:2)_(4:4aCO)	2_nonsis	103	517	931	2	517	102	932	322680_323200	323098_323612	323200_615641	323612_615694	3.45	78	0.04	2	2	12	1	15	1	1	0	1	2	1	0	323147.5	323147.5	NA	NA	"                      graph_bin_annot3(4,321000,324000,c(1,2,3,4))"		Full Conversion	465.5	3.4548	5.1687	1.3754	0	CO
23	TW2	1500	TW	2	4	615641	615694	618471	618665	615667.75	618567.75	(2:6)_(4:4aCO)	2_nonsis	2778	2900	3023	2	2900	2777	3024	615641_618471	615694_618665	618471_698508	618665_698668	492.06	252	1.95	26	26	56	1	16	1	1	0	1	2	1	0	617117.75	617117.75	NA	NA	"                      graph_bin_annot3(4,614000,619000,c(5,6,7,8))"		Full Conversion	1511.5	492.0599	654.0544	557.3623	12.4978	CO
24	TW2	1500	TW	2	4	698508	698668	700250	700440	698588	700345	02:06	1	1583	1757	1931	1	1757	1582	1932	698508_700250	698668_700440	700250_1052088	700440_1052356	1345.39	161	8.37	14	14	78	1	10.1	1	0	1	1	1	1	1	699466.5	699466.5	NA	NA	"                      graph_bin_annot3(4,697000,701000,c(7,8))"		Full Conversion	965.5	1345.3915	1059.1936	1367.7294	34.8414	NCO
25	TW2	1500	TW	2	4	1052088	1052356	1053946	1054109	1052221.75	1054027.75	(6:2)_(4:4aCO)_(6:2)_(4:4a)	2_nonsis	1591	1806	2020	4	243_1084_478	                      0_826_248	486_1342_709	1052088_1052356_1053400_1053946	1052356_1052574_1053698_1054109	1052356_1053400_1053946_1091826	1052574_1053698_1054109_1092239	46.39	168	0.28	12	1_7_4	56_78_78	1	12	1	1	0	1	1	0	0	1053124.75	1053124.75	NA	NA	"                      graph_bin_annot3(4,1051000,1055000,c(5,6,7,8))"		One-Sided Unidirectional	1010	46.3928	37.9425	38.2529	0	CO
26	TW2	1500	TW	2	4	1091826	1092239	1092239	1092561	1092032.25	1092400.25	(2:6)_(4:4aCO)	2_nonsis	1	368	734	2	368	0	735	1091826_1092239	1092239_1092561	1092239_1198548	1092561_1199289	39.98	61	0.65	1	1	56	1	16	1	1	0	1	2	1	0	1092216.25	1092216.25	NA	NA	"                      graph_bin_annot3(4,1090000,1093000,c(5,6,7,8))"		Full Conversion	367	39.9768	8.4222	4.5108	0	CO
27	TW2	1500	TW	2	4	1198548	1199289	1202939	1205010	1198918.5	1203974.5	(6:2)_(4:4aCO)	2_nonsis	3651	5056	6461	2	5056	3650	6462	1198548_1202939	1199289_1205010	1202939_1324886	1205010_1325344	56.76	538	0.11	29	29	56	1	15	1	1	0	1	2	1	0	1201446.5	1201446.5	NA	NA	"                      graph_bin_annot3(4,1197000,1206000,c(1,2,5,6))"		Full Conversion	3230.5	56.7572	80.0066	60.4334	0.4304	CO
28	TW2	1500	TW	2	4	1324886	1325344	1325346	1325849	1325115.25	1325597.25	06:02	1	3	482	962	1	482	2	963	1324886_1325346	1325344_1325849	1325346_1416431	1325849_1416617	50.34	80	0.63	2	2	34	1	10	1	0	1	1	1	1	1	1325356.25	1325356.25	NA	NA	"                      graph_bin_annot3(4,1323000,1326000,c(3,4))"		Full Conversion	481	50.3411	53.5945	63.9633	0.4478	NCO
29	TW2	1500	TW	2	4	1416431	1416617	1417706	1417872	1416524	1417789	02:06	1	1090	1265	1440	1	1265	1089	1441	1416431_1417706	1416617_1417872	1417706_1464680	1417872_1465187	756.1	120	6.31	9	9	56	1	10.1	1	0	1	1	1	1	1	1417156.5	1417156.5	NA	NA	"                      graph_bin_annot3(4,1415000,1418000,c(5,6))"		Full Conversion	720	756.1041	490.928	532.8927	10.4774	NCO
30	TW2	1500	TW	2	4	1464680	1465187	1467260	1467745	1464933.5	1467502.5	02:06	1	2074	2569	3064	1	2569	2073	3065	1464680_1467260	1465187_1467745	1467260_1523226	1467745_1531933	34.05	255	0.13	15	15	56	1	10.1	1	0	1	1	1	1	1	1466218	1466218	NA	NA	"                      graph_bin_annot3(4,1463000,1468000,c(5,6))"		Full Conversion	1532	34.0543	80.1445	133.2708	1.1034	NCO
31	TW2	1500	TW	2	5	14955	15170	16323	17065	15062.25	16694.25	(2:6)_(4:4aCO)	2_nonsis	1154	1632	2109	2	1632	1153	2110	14955_16323	15170_17065	16323_18839	17065_18972	121.9	176	0.69	18	18	56	1	16	1	1	0	1	2	1	0	15878.25	15878.25	NA	NA	"                      graph_bin_annot3(5,13000,18000,c(3,4,5,6))"		Full Conversion	1054.5	121.9045	234.1608	245.2316	6.182	CO
32	TW2	1500	TW	2	5	18839	18972	18972	23192	18905.75	21081.75	02:06	1	1	2176	4352	1	2176	0	4353	18839_18972	18972_23192	18972_140433	23192_140700	8.88	362	0.02	1	1	34	1	10.1	1	0	1	1	1	1	1	19993.75	19993.75	NA	NA	"                      graph_bin_annot3(5,17000,24000,c(3,4))"		Full Conversion	2176	8.8837	43.8943	26.0417	0.1684	NCO
33	TW2	1500	TW	2	5	140433	140700	142227	142565	140566.25	142396.25	02:06	1	1528	1830	2131	1	1830	1527	2132	140433_142227	140700_142565	142227_201006	142565_201879	272.93	177	1.54	12	12	34	1	10.1	1	0	1	1	1	1	1	141481.25	141481.25	NA	NA	"                      graph_bin_annot3(5,139000,143000,c(3,4))"		Full Conversion	1065.5	272.9279	453.3953	337.8051	13.5718	NCO
34	TW2	1500	TW	2	5	201006	201879	203277	203706	201442.5	203491.5	(6:2)_(4:4aCO)	2_nonsis	1399	2049	2699	2	2049	1398	2700	201006_203277	201879_203706	203277_377471	203706_377999	666.77	225	2.97	11	11	56	1	15	1	1	0	1	2	1	0	202467	202467	NA	NA	"                      graph_bin_annot3(5,200000,204000,c(3,4,5,6))"		Full Conversion	1349.5	666.7733	633.7699	490.6871	24.095	CO
35	TW2	1500	TW	2	5	377471	377999	379092	379332	377735	379212	02:06	1	1094	1477	1860	1	1477	1093	1861	377471_379092	377999_379332	379092_522010	379332_522421	766.47	155	4.95	11	11	78	1	10.1	1	0	1	1	1	1	1	378473.5	378473.5	NA	NA	"                      graph_bin_annot3(5,376000,380000,c(7,8))"		Full Conversion	930	766.4685	811.6797	961.0386	17.449	NCO
36	TW2	1500	TW	2	5	522010	522421	523683	524394	522215.5	524038.5	(2:6)_(4:4aCO)	2_nonsis	1263	1823	2383	2	1823	1262	2384	522010_523683	522421_524394	523683_543192	524394_543765	499.96	198	2.52	8	8	78	1	16	1	1	0	1	2	1	0	523127	523127	NA	NA	"                      graph_bin_annot3(5,521000,525000,c(1,2,7,8))"		Full Conversion	1191.5	499.9566	985.4542	867.7166	12.334	CO
37	TW2	1500	TW	2	5	543192	543765	545109	545863	543478.25	545486.25	06:02	1	1345	2008	2670	1	2008	1344	2671	543192_545109	543765_545863	545109_566643	545863_576874	190.01	222	0.85	7	7	78	1	10	1	0	1	1	1	1	1	544482.25	544482.25	NA	NA	"                      graph_bin_annot3(5,542000,546000,c(7,8))"		Full Conversion	1335	190.0131	293.3557	290.0354	10.5004	NCO
38	TW2	1500	TW	2	6	95632	95746	95746	95849	95689.25	95797.25	(6:2)_(4:4aCO)	2_nonsis	1	108	216	2	108	0	217	95632_95746	95746_95849	95746_112435	95849_112767	2642.42	18	146.88	1	1	12	1	15	1	1	0	1	2	1	0	95743.25	95743.25	NA	NA	"                      graph_bin_annot3(6,94000,96000,c(1,2,7,8))"		Full Conversion	108	2642.4161	1983.6885	2388.8667	246.6908	CO
39	TW2	1500	TW	2	6	112435	112767	114707	114918	112600.75	114812.75	(6:2)_(4:4aCO)	2_nonsis	1941	2212	2482	2	2212	1940	2483	112435_114707	112767_114918	114707_222196	114918_222477	700.83	207	3.39	32	32	78	1	15	1	1	0	1	2	1	0	113706.75	113706.75	NA	NA	"                      graph_bin_annot3(6,111000,115000,c(1,2,7,8))"		Full Conversion	1241	700.8276	425.0027	533.9257	11.55	CO
40	TW2	1500	TW	2	6	222196	222477	222196	222477	222266.5	222406.5	(4:4aCO)	2_nonsis	0	140	280	1	0	0	0	222196	222477	223659	224098	0.99	23	0.04	0	0	0	1	100	1	1	0	1	1	0	0	222336.5	222336.5	NA	NA	"                      graph_bin_annot3(6,221000,223000,c(5,6,7,8))"	Has another CO nearby sharing 1 chromosome	No Strand Transfer	140	0.9871	1.3889	1.4136	0	CO
41	TW2	1500	TW	2	6	223659	224098	225457	226036	223878.5	225746.5	(2:6)_(4:4aCO)	2_nonsis	1360	1868	2376	2	1868	1359	2377	223659_225457	224098_226036	225457_269707	226036_270161	589.29	198	2.98	14	14	56	1	16	1	1	0	1	2	1	0	224812.5	224812.5	NA	NA	"                      graph_bin_annot3(6,222000,227000,c(1,2,5,6))"		Full Conversion	1188	589.2874	803.0394	882.0416	32.244	CO
42	TW2	1500	TW	2	7	85628	86297	88718	89311	85962.5	89014.5	(6:2)_(4:4aCO)	2_nonsis	2422	3052	3682	2	3052	2421	3683	85628_88718	86297_89311	88718_93397	89311_95130	136.22	307	0.44	14	14	34	1	15	1	1	0	1	2	1	0	87488.5	87488.5	NA	NA	"                      graph_bin_annot3(7,84000,90000,c(1,2,3,4))"		Full Conversion	1841	136.2172	153.8071	151.6569	2.7032	CO
43	TW2	1500	TW	2	7	93397	95130	95130	96070	94263.75	95599.75	(2:6)_(4:4aCO)	2_nonsis	1	1336	2672	2	1336	0	2673	93397_95130	95130_96070	95130_209279	96070_209637	460.97	222	2.07	1	1	34	1	16	1	1	0	1	2	1	0	94931.75	94931.75	NA	NA	"                      graph_bin_annot3(7,92000,97000,c(3,4,5,6))"		Full Conversion	1336	460.9669	628.8418	723.8058	10.5384	CO
44	TW2	1500	TW	2	7	209279	209637	211975	212009	209458	211992	(6:2)_(4:4aCO)	2_nonsis	2339	2534	2729	2	2534	2338	2730	209279_211975	209637_212009	211975_305233	212009_305542	150.53	227	0.66	15	15	12	1	15	1	1	0	1	2	1	0	210725	210725	NA	NA	"                      graph_bin_annot3(7,208000,213000,c(1,2,7,8))"		Full Conversion	1364.5	150.5299	171.1773	186.2163	3.1782	CO
45	TW2	1500	TW	2	7	305233	305542	307066	307148	305387.25	307107.25	(6:2)_(4:4aCO)	2_nonsis	1525	1720	1914	2	1720	1524	1915	305233_307066	305542_307148	307066_312031	307148_312110	375.09	159	2.35	19	19	78	1	15	1	1	0	1	2	1	0	306247.25	306247.25	NA	NA	"                      graph_bin_annot3(7,304000,308000,c(1,2,7,8))"		Full Conversion	957	375.0908	367.3764	284.0775	4.8416	CO
46	TW2	1500	TW	2	7	312031	312110	315611	315872	312070.5	315741.5	(2:6)_(4:4aCO)	2_nonsis	3502	3671	3840	2	3671	3501	3841	312031_315611	312110_315872	315611_457721	315872_457920	62.68	320	0.2	24	24	78	1	16	1	1	0	1	2	1	0	313906	313906	NA	NA	"                      graph_bin_annot3(7,311000,316000,c(3,4,7,8))"		Full Conversion	1920	62.6796	81.229	71.6805	0.286	CO
47	TW2	1500	TW	2	7	457721	457920	459157	459245	457820.75	459200.75	(6:2)_(4:4aCO)	2_nonsis	1238	1380	1523	2	1380	1237	1524	457721_459157	457920_459245	459157_546929	459245_547580	138.19	127	1.09	7	7	12	1	15	1	1	0	1	2	1	0	458510.75	458510.75	NA	NA	"                      graph_bin_annot3(7,456000,460000,c(1,2,3,4))"		Full Conversion	761.5	138.1914	205.7385	178.0483	1.1902	CO
48	TW2	1500	TW	2	7	546929	547580	548503	549148	547254.5	548825.5	02:06	1	924	1571	2218	1	1571	923	2219	546929_548503	547580_549148	548503_825852	549148_826536	520.69	185	2.82	8	8	56	1	10.1	1	0	1	1	1	1	1	548040	548040	NA	NA	"                      graph_bin_annot3(7,545000,550000,c(5,6))"		Full Conversion	1109	520.6853	351.6277	406.488	4.2844	NCO
49	TW2	1500	TW	2	7	825852	826536	825852	826536	826023	826365	(4:4aCO)	2_nonsis	0	342	683	1	0	0	0	825852	826536	896389	896765	0.99	57	0.02	0	0	0	1	100	1	1	0	1	1	0	0	826194	826194	NA	NA	"                      graph_bin_annot3(7,824000,827000,c(1,2,7,8))"		No Strand Transfer	341.5	0.9871	1.6032	0.8619	0	CO
50	TW2	1500	TW	2	7	896389	896765	897531	897580	896577.25	897555.25	(2:6)_(4:4aCO)	2_nonsis	767	978	1190	2	978	766	1191	896389_897531	896765_897580	897531_1064130	897580_1090940	9.38	99	0.09	12	12	78	1	16	1	1	0	1	2	1	0	897066.25	897066.25	NA	NA	"                      graph_bin_annot3(7,895000,898000,c(1,2,7,8))"		Full Conversion	595	9.3773	18.1499	21.3419	0	CO
51	TW2	1500	TW	2	8	69180	69741	69180	69741	69320.5	69600.5	(4:4aCO)	2_nonsis	0	280	560	1	0	0	0	69180	69741	155587	156307	93.28	47	2	0	0	0	1	100	1	1	0	1	1	0	0	69460.5	69460.5	NA	NA	"                      graph_bin_annot3(8,68000,70000,c(1,2,7,8))"		No Strand Transfer	280	93.2792	100.5053	78.2388	0.4036	CO
52	TW2	1500	TW	2	8	155587	156307	159962	160782	155947	160372	(6:2)_(4:4aCO)	2_nonsis	3656	4425	5194	2	4425	3655	5195	155587_159962	156307_160782	159962_271207	160782_272321	418.03	432	0.97	33	33	34	1	15	1	1	0	1	2	1	0	158159.5	158159.5	NA	NA	"                      graph_bin_annot3(8,154000,161000,c(1,2,3,4))"		Full Conversion	2597	418.0288	1049.3959	815.4527	17.055	CO
53	TW2	1500	TW	2	8	271207	272321	273222	273580	271764	273401	(6:2)_(4:4aCO)	2_nonsis	902	1637	2372	2	1637	901	2373	271207_273222	272321_273580	273222_284440	273580_285871	365.71	198	1.85	5	5	78	1	15	1	1	0	1	2	1	0	272582.5	272582.5	NA	NA	"                      graph_bin_annot3(8,270000,274000,c(5,6,7,8))"		Full Conversion	1186	365.7135	244.6488	199.0859	0.8484	CO
54	TW2	1500	TW	2	8	284440	285871	290985	291312	285155.5	291148.5	02:06	1	5115	5993	6871	1	5993	5114	6872	284440_290985	285871_291312	290985_334431	291312_334860	214.69	572	0.38	35	35	78	1	10.1	1	0	1	1	1	1	1	288152	288152	NA	NA	"                      graph_bin_annot3(8,283000,292000,c(7,8))"		Full Conversion	3435.5	214.6901	186.5182	190.8571	0.7984	NCO
55	TW2	1500	TW	2	8	334431	334860	335220	335465	334645.5	335342.5	02:06	1	361	697	1033	1	697	360	1034	334431_335220	334860_335465	335220_421410	335465_421507	4.44	86	0.05	3	3	78	1	10.1	1	0	1	1	1	1	1	334994	334994	NA	NA	"                      graph_bin_annot3(8,333000,336000,c(7,8))"		Full Conversion	516.5	4.4419	4.7588	4.4275	0	NCO
56	TW2	1500	TW	2	8	421410	421507	421693	421840	421458.5	421766.5	02:06	1	187	308	429	1	308	186	430	421410_421693	421507_421840	421693_511414	421840_511546	2.47	36	0.07	3	3	78	1	10.1	1	0	1	1	1	1	1	421612.5	421612.5	NA	NA	"                      graph_bin_annot3(8,420000,422000,c(7,8))"		Full Conversion	214.5	2.4677	4.8001	3.2964	0	NCO
57	TW2	1500	TW	2	8	511414	511546	514601	515162	511479.75	514881.75	(2:6)_(4:4)_(2:6)_(4:4aCO)_(4:4CO)	2_nonsis	3056	3402	3747	0	120_110_2042_1130	                      0_0_1269_133	240_219_2814_2128	511414_511546_511654_513034_514601	511546_511654_511765_514468_515162	511546_511654_513034_514601_525534	511654_511765_514468_515162_562643	374.6	312	1.2	13	1_1_8_3	34_34_34_56	0	3	2	0	2	1	2	2	1	513180.75	512330.25	514031.25	NA	"                      graph_bin_annot3(8,510000,516000,c(3,4,5,6))"	"Not dCO, 2NCOs"	dNCO	1873.5	374.5973	296.298	320.6391	2.928	NCO
